time_us,x_um,v_m_s,aod_center_um,aod_depth_uK,slm_depth_uK,kinetic_uK,aod_potential_uK,slm_potential_uK,total_potential_uK,total_energy_uK
0.55,2.379735566188818,0.008559830113129618,2.3999776520341816,279.99999999999994,140.0,0.5856105701246354,-279.83242977965267,-0.035708711713121385,-279.8681384913658,-279.2825279212411
0.6,2.3801648326009213,0.008610273707536907,2.3999734069185252,279.99999999999994,140.0,0.5925329840225971,-279.8395283706441,-0.03560227066387902,-279.8751306413079,-279.28259765728535
0.6499999999999999,2.3805965935595723,0.008659608279401477,2.3999687934027776,279.99999999999994,140.0,0.5993425487110906,-279.8465188202342,-0.03549551183687452,-279.88201433207104,-279.28267178335994
0.7,2.3810307934288617,0.008707826508519742,2.399963811605472,279.99999999999994,140.0,0.606035621521398,-279.8533971922232,-0.035388453363594724,-279.8887856455868,-279.28275002406536
0.75,2.381467376210425,0.008754921217515723,2.399958461645141,279.99999999999994,140.0,0.6126086167060382,-279.8601596051809,-0.035281113312868824,-279.8954407184938,-279.28283210178773
0.7999999999999999,2.3819062855506132,0.008800885372863596,2.3999527436403176,279.99999999999994,140.0,0.6190580074178564,-279.8668022345014,-0.03517350968643213,-279.90197574418784,-279.28291773677
0.8499999999999999,2.382347464747711,0.008845712085891614,2.3999466577095343,279.99999999999994,140.0,0.6253803276604762,-279.8733213144292,-0.03506566041457992,-279.9083869748437,-279.2830066471833
0.8999999999999999,2.382790856759202,0.008889394613767167,2.3999402039713242,279.99999999999994,140.0,0.6315721742090293,-279.8797131400563,-0.034957583351908156,-279.9146707234082,-279.2830985491992
0.95,2.3832364042090872,0.008931926360462713,2.39993338254422,279.99999999999994,140.0,0.6376302085000979,-279.8859740692889,-0.03484929627314469,-279.92082336556206,-279.28319315706193
1.0,2.383684049395248,0.008973300877702343,2.3999261935467557,279.99999999999994,140.0,0.6435511584898167,-279.8921005247823,-0.03474081686907224,-279.9268413416513,-279.2832901831615
1.0499999999999998,2.3841337342968574,0.00901351186588873,2.3999186370974623,279.99999999999994,140.0,0.6493318204790925,-279.8980889958436,-0.03463216274254238,-279.9327211585861,-279.283389338107
1.1,2.384585400581837,0.009052553175010225,2.3999107133148736,279.99999999999994,140.0,0.654969060904925,-279.9039360403008,-0.0345233514045843,-279.93845939170535,-279.2834903308005
1.15,2.3850389896143587,0.009090418805527854,2.3999024223175227,279.99999999999994,140.0,0.6604598180968192,-279.9096382863372,-0.03441440027060641,-279.94405268660785,-279.283592868511
1.2,2.38549444246239,0.009127102909241994,2.3998937642239415,279.99999999999994,140.0,0.6658011039973032,-279.9151924342904,-0.034305326656694016,-279.94949776094717,-279.2836966569498
1.25,2.385951699905283,0.00916259979013849,2.3998847391526636,279.99999999999994,140.0,0.6709900058455814,-279.92059525841427,-0.034196147776001815,-279.9547914061902,-279.28380140034466
1.2999999999999998,2.3864107024414034,0.009196903905213988,2.3998753472222223,279.99999999999994,140.0,0.6760236878233721,-279.92584360860417,-0.03408688073524416,-279.9599304893394,-279.283906801516
1.35,2.386871390295804,0.009230009865280258,2.3998655885511493,279.99999999999994,140.0,0.6808993926619927,-279.93093441208293,-0.033977542531281255,-279.9649119546142,-279.28401256195224
1.4,2.3873337034279314,0.009261912435747298,2.399855463257978,279.99999999999994,140.0,0.6856144432097879,-279.93586467504787,-0.033868150047804094,-279.96973282509566,-279.28411838188583
1.45,2.3877975815393784,0.009292606537385005,2.399844971461241,279.99999999999994,140.0,0.6901662439590004,-279.94063148427705,-0.033758720052117025,-279.97439020432915,-279.2842239603702
1.5,2.38826296408167,0.00932208724706319,2.399834113279472,279.99999999999994,140.0,0.6945522825312189,-279.9452320086952,-0.03364926919201927,-279.9788812778872,-279.28432899535596
1.55,2.388729790264085,0.009350349798469758,2.3998228888312028,279.99999999999994,140.0,0.6987701311205495,-279.9496635008962,-0.033539813992784856,-279.98320331488895,-279.28443318376844
1.5999999999999999,2.389197999061517,0.009377389582806825,2.3998112982349666,279.99999999999994,140.0,0.7028174478936857,-279.9539232986239,-0.03343037085424249,-279.9873536694781,-279.28453622158446
1.65,2.3896675292223657,0.00940320214946461,2.3997993416092966,279.99999999999994,140.0,0.7066919783460706,-279.9580088262087,-0.033320956047954514,-279.9913297822567,-279.2846378039106
1.6999999999999997,2.3901383192764634,0.009427783206672886,2.3997870190727255,279.99999999999994,140.0,0.7103915566133703,-279.96191759595933,-0.033211585714495125,-279.9951291816738,-279.2847376250604
1.75,2.390610307543033,0.00945112862212982,2.3997743307437855,279.99999999999994,140.0,0.713914106737499,-279.96564720950954,-0.033102275860828353,-279.99874948537035,-279.28483537863286
1.7999999999999998,2.3910834321386765,0.009473234423608031,2.3997612767410104,279.99999999999994,140.0,0.717257643886465,-279.96919535911894,-0.0329930423577861,-280.00218840147676,-279.28493075759025
1.8499999999999999,2.3915576309853934,0.009494096799537681,2.3997478571829323,279.99999999999994,140.0,0.7204202755273252,-279.97255982892676,-0.0328839009376447,-280.0054437298644,-279.2850234543371
1.9,2.39203284181863,0.009513712099566439,2.3997340721880844,279.99999999999994,140.0,0.723400202551567,-279.9757384961583,-0.03277486719180159,-280.0085133633502,-279.2851131607986
1.95,2.3925090021953506,0.00953207683509616,2.3997199218749996,279.99999999999994,140.0,0.7261957203522579,-279.97872933228274,-0.03266595656855068,-280.01139528885125,-279.285199568499
