time_us,x_um,v_m_s,aod_center_um,aod_depth_uK,slm_depth_uK,kinetic_uK,aod_potential_uK,slm_potential_uK,total_potential_uK,total_energy_uK
35.7,2.3153452863959085,-0.004130814959436795,2.3129238691966316,279.99999999999994,140.0,0.13637981551098488,-279.99760142286635,-0.05553918720826708,-280.05314061007465,-279.9167607945637
35.75,2.3151385613421587,-0.004138222837885977,2.3126898871527777,279.99999999999994,140.0,0.1368693997644784,-279.99754711940056,-0.05561691583690881,-280.0531640352375,-279.91629463547304
35.8,2.3149314641121195,-0.004145701901848298,2.312455620037425,279.99999999999994,140.0,0.13736457852500183,-279.99749238454024,-0.055694886507578895,-280.0531872710478,-279.9158226925228
35.849999999999994,2.3147239911519737,-0.004153251928326922,2.3122210679691055,279.99999999999994,140.0,0.1378653625190453,-279.9974372316148,-0.05577310123591937,-280.05321033285077,-279.91534497033166
35.9,2.314516138919287,-0.004160872684980143,2.311986231066353,279.99999999999994,140.0,0.1383717619859031,-279.99738167423595,-0.055851562042797835,-280.0532332362788,-279.9148614742929
35.95,2.3143079038834755,-0.004168563930151235,2.3117511094477003,279.99999999999994,140.0,0.13888378667139206,-279.9973257262924,-0.05593027095416413,-280.05325599724654,-279.91437221057515
36.0,2.314099282526272,-0.004176325412899479,2.311515703231679,279.99999999999994,140.0,0.1394014458215229,-279.9972694019449,-0.056009230000907774,-280.05327863194583,-279.9138771861243
36.05,2.3138902713421854,-0.0041841568730323865,2.311280012536824,279.99999999999994,140.0,0.1399247481761251,-279.997212715621,-0.05608844121871447,-280.0533011568397,-279.9133764086636
36.099999999999994,2.313680866838969,-0.004192058041139096,2.311044037481667,279.99999999999994,140.0,0.14045370196243073,-279.9971556820095,-0.0561679066479214,-280.05332358865746,-279.91286988669503
36.15,2.3134710655380717,-0.004200028638624953,2.3108077781847403,279.99999999999994,140.0,0.14098831488861813,-279.9970983160546,-0.05624762833337347,-280.05334594438796,-279.9123576294993
36.199999999999996,2.3132608639751058,-0.004208068377747255,2.3105712347645775,279.99999999999994,140.0,0.14152859413731886,-279.9970406329505,-0.056327608324278064,-280.05336824127477,-279.91183964713747
36.25,2.3130502587002972,-0.0042161769616521705,2.310334407339712,279.99999999999994,140.0,0.14207454635909167,-279.99698264813526,-0.05640784867405969,-280.05339049680936,-279.9113159504503
36.300000000000004,2.312839246278941,-0.004224354084412815,2.3100972960286756,279.99999999999994,140.0,0.14262617766586547,-279.996924377285,-0.05648835144021473,-280.05341272872516,-279.91078655105935
36.349999999999994,2.312627823291856,-0.004232599431068491,2.309859900950001,279.99999999999994,140.0,0.14318349362435515,-279.9968658363075,-0.05656911868416512,-280.0534349549917,-279.9102514613673
36.4,2.3124159863358345,-0.004240912677665079,2.3096222222222225,279.99999999999994,140.0,0.1437464992494532,-279.99680704133596,-0.056650152471111596,-280.05345719380705,-279.90971069455765
36.449999999999996,2.3122037320240896,-0.004249293491296573,2.309384259963871,279.99999999999994,140.0,0.14431519899760015,-279.9967480087226,-0.056731454869887316,-280.0534794635925,-279.9091642645949
36.5,2.3119910569867046,-0.004257741530147763,2.309146014293481,279.99999999999994,140.0,0.1448895967601371,-279.9966887550321,-0.056813027952810895,-280.0535017829849,-279.9086121862248
36.550000000000004,2.311777957871075,-0.004266256443538051,2.308907485329584,279.99999999999994,140.0,0.1454696958566444,-279.99662929703476,-0.05689487379553797,-280.0535241708303,-279.90805447497365
36.599999999999994,2.311564431342351,-0.0042748378719664,2.3086686731907147,279.99999999999994,140.0,0.14605549902826853,-279.99656965170004,-0.05697699447691499,-280.053546646177,-279.90749114714873
36.65,2.3113504740838784,-0.0042834854471574075,2.3084295779954043,279.99999999999994,140.0,0.14664700843104184,-279.9965098361892,-0.05705939207882942,-280.053569228268,-279.90692221983693
36.699999999999996,2.3111360827976353,-0.004292198792108501,2.3081901998621857,279.99999999999994,140.0,0.147244225629198,-279.9964498678487,-0.05714206868606229,-280.05359193653476,-279.90634771090555
36.75,2.310921254204667,-0.004300977521138243,2.3079505389095925,279.99999999999994,140.0,0.14784715158848666,-279.9963897642025,-0.057225026386139445,-280.05361479058865,-279.90576763900015
36.8,2.310705985045521,-0.004309821239935747,2.307710595256157,279.99999999999994,140.0,0.1484557866694912,-279.99632954294555,-0.057308267269182,-280.05363781021475,-279.90518202354525
36.85,2.3104902720806737,-0.004318729545611191,2.307470369020413,279.99999999999994,140.0,0.14907013062095267,-279.9962692219357,-0.057391793427757604,-280.05366101536345,-279.9045908847425
36.9,2.3102741120909602,-0.004327702026747432,2.3072298603208923,279.99999999999994,140.0,0.14969018257310426,-279.99620881918656,-0.05747560695673074,-280.0536844261433,-279.9039942435702
36.949999999999996,2.310057501877999,-0.004336738263452696,2.3069890692761272,279.99999999999994,140.0,0.1503159410310192,-279.9961483528602,-0.05755970995311292,-280.05370806281326,-279.90339212178225
37.0,2.309840438264615,-0.004345837827414363,2.3067479960046526,279.99999999999994,140.0,0.15094740386797612,-279.9960878412589,-0.05764410451591288,-280.0537319457748,-279.9027845419068
37.05,2.309622918095258,-0.004355000281953814,2.306506640625,279.99999999999994,140.0,0.15158456831884612,-279.996027302818,-0.057728792745985774,-280.053756095564,-279.9021715272452
37.1,2.30940493823642,-0.004364225182082356,2.306265003255702,279.99999999999994,140.0,0.15222743097350425,-279.9959667560976,-0.05781377674588303,-280.05378053284346,-279.90155310187
37.14999999999999,2.3091864955770496,-0.004373512074558199,2.306023084015292,279.99999999999994,140.0,0.15287598777027045,-279.9959062197751,-0.05789905861970195,-280.0538052783948,-279.90092929062456
37.199999999999996,2.308967587028964,-0.004382860497944489,2.305780883022303,279.99999999999994,140.0,0.15353023398938265,-279.9958457126369,-0.0579846404729345,-280.0538303531098,-279.9003001191204
37.25,2.308748209527255,-0.004392269982668382,2.305538400395267,279.99999999999994,140.0,0.15419016424650647,-279.99578525357026,-0.058070524412316166,-280.0538557779826,-279.8996656137361
37.3,2.3085283600306967,-0.004401740051081163,2.305295636252718,279.99999999999994,140.0,0.1548557724862855,-279.9957248615557,-0.058156712545674866,-280.05388157410135,-279.89902580161504
37.35,2.3083080355221473,-0.004411270217519387,2.305052590713188,279.99999999999994,140.0,0.15552705197593591,-279.99566455565815,-0.05824320698177926,-280.0539077626399,-279.89838071066396
37.4,2.308087233008945,-0.004420859988367048,2.3048092638952107,279.99999999999994,140.0,0.15620399529888895,-279.9956043550191,-0.05833000983018825,-280.0539343648493,-279.8977303695504
37.449999999999996,2.3078659495233107,-0.004430508862118756,2.3045656559173175,279.99999999999994,140.0,0.156886594348486,-279.99554427884834,-0.05841712320109747,-280.0539614020494,-279.8970748077009
37.5,2.3076441821227336,-0.0044402163294439264,2.3043217668980427,279.99999999999994,140.0,0.15757484032172964,-279.99548434641514,-0.05850454920518891,-280.0539888956203,-279.89641405529864
37.55,2.3074219278903665,-0.004449981873251962,2.3040775969559184,279.99999999999994,140.0,0.1582687237130948,-279.9954245770404,-0.05859228995347813,-280.0540168669939,-279.8957481432808
37.6,2.3071991839354085,-0.004459804968758423,2.3038331462094774,279.99999999999994,140.0,0.15896823430840396,-279.9953649900878,-0.05868034755716281,-280.05404533764494,-279.8950771033366
