freq_hz,target_psd,welch_hi,welch_lo,welch_mean
37109.375,0.00011839081474601131,0.00012681020473064342,0.00010447248281260355,0.0001189039917926918
38085.9375,0.00011746033190360318,0.00012672901917479967,0.00010435329014414295,0.0001193258528141281
39062.5,0.00011659871146828175,0.00012650388789847635,0.00010229971354205924,0.00011582757914369143
40039.0625,0.00011579932818189283,0.00013268236663156665,0.00010437613562172941,0.00011520150295892754
41015.625,0.00011505633385697384,0.00012530909440377686,0.00010157891938241895,0.0001148190343734503
41992.1875,0.00011436453569968541,0.0001236854449765802,0.00010653812873162814,0.00011484572938140468
42968.75,0.00011371935434434891,0.00012108670180354988,0.00010262709404540161,0.00011585234434202625
43945.3125,0.00011311667083630847,0.00012157997175427928,0.00010550594169716372,0.00011393769488239842
44921.875,0.00011255286061586192,0.00012397586469072984,0.00010008221998500684,0.0001131756426214301
45898.4375,0.00011202462071178211,0.0001174797783603579,0.00010445706226684421,0.00011149870057167333
46875.0,0.00011152905414291543,0.00011987760320419965,9.435860559536963e-05,0.00011025915286973506
47851.5625,0.00011106348796676672,0.00012055250445766515,9.720556022410902e-05,0.00011343461165625199
48828.125,0.00011062557922341624,0.00012445041029169235,0.00010196194484501568,0.00011045753995888788
49804.6875,0.00011021315375647834,0.00011796039471234831,9.765716467546412e-05,0.000109364189284665
50781.25,0.00010982429259287461,0.00011724455227138511,9.866056753163443e-05,0.00010979156529057666
51757.8125,0.00010945721870884802,0.00012004770218738884,0.0001031167628729477,0.00010969834217098639
52734.375,0.0001091103456913966,0.00011866596952257941,9.096765045308e-05,0.00010724524951666453
53710.9375,0.00010878221060336589,0.00011766361338530746,0.00010100652111452478,0.00010977506569349394
54687.5,0.00010847149198274352,0.00012136858453697857,9.245085144861835e-05,0.00010967400589830625
55664.0625,0.00010817697743042809,0.00011808084990330636,9.627318124322889e-05,0.00010809486856326176
56640.625,0.00010789755839714986,0.0001179743708612124,9.585358709612435e-05,0.00010792226414566254
57617.1875,0.00010763222391825854,0.00011572598846072226,9.793180165410275e-05,0.00010616937503001336
58593.75,0.00010738003791649745,0.00011827864277668417,9.681840326691284e-05,0.00010841984462170116
59570.3125,0.00010714015257589485,0.00011464125374296539,9.987701714499778e-05,0.00010756445164632716
60546.875,0.00010691177258051021,0.00011324212099711715,9.754987795824953e-05,0.00010601161952776494
61523.4375,0.00010669418316040167,0.0001157030402635078,9.505174192662128e-05,0.00010650049645816486
62500.0,0.00010648670468691917,0.00011656284953207496,9.344531083653491e-05,0.00010673086871692158
63476.5625,0.00010628873158170455,0.00011670394889975721,9.222503275438946e-05,0.0001067739443475455
64453.125,0.00010609968129719808,0.00011760485220199843,9.483767926407047e-05,0.0001075498618743365
65429.6875,0.00010591903427720462,0.00011310137309746235,9.22971219531383e-05,0.00010642010816101645
66406.25,0.00010574629283221181,0.00011679804360695068,9.800943327509511e-05,0.00010673885493464133
67382.8125,0.00010558100767529655,0.00011275587788078247,9.242629499340453e-05,0.00010333353194812023
68359.375,0.00010542275183455152,0.00011602036985693508,9.49194541364448e-05,0.00010555828217113042
69335.9375,0.00010527113495888921,0.0001123196613539935,9.742553440730597e-05,0.00010447572967546803
70312.5,0.00010512578931040568,0.0001149883872405264,9.772171244477072e-05,0.00010507542908307438
71289.0625,0.00010498637423239404,0.00011223831124491067,9.014457479018897e-05,0.00010577539651318658
72265.625,0.00010485257184013214,0.00011481465327616475,9.161519061764988e-05,0.00010444487983997656
73242.1875,0.00010472408359063886,0.00011386040612871398,9.587127996362192e-05,0.0001031477260991988
74218.75,0.000104600633746798,0.00011244866698537853,9.595950693144088e-05,0.00010373339548312566
75195.3125,0.0001044819596258891,0.00011288610268176129,9.18888435857201e-05,0.00010409296496293729
76171.875,0.00010436782127577322,0.00011305745854994573,9.513978304091715e-05,0.00010455789893789078
77148.4375,0.00010425798668773872,0.00010998063107491258,8.822655516583228e-05,0.00010518379583071615
78125.0,0.00010415224641489285,0.00011046290062746528,9.116009617133348e-05,0.00010472921122169743
79101.5625,0.00010405039510278107,0.00011150374083978205,8.956193863850605e-05,0.00010412315814956674
80078.125,0.00010395224849830423,0.00011183387124421842,9.167674499317477e-05,0.00010447124460147054
81054.6875,0.00010385762540903912,0.00011377403233473137,9.722439879851432e-05,0.00010307401278590636
82031.25,0.00010376636212999042,0.00011623249720710796,9.197613400407035e-05,0.00010497616364493763
83007.8125,0.00010367829914399201,0.0001171199415236095,9.317410720144112e-05,0.00010483445211887155
83984.375,0.00010359329026560345,0.00011643760603057645,9.8342436743087e-05,0.00010236393955625904
84960.9375,0.0001035111947078717,0.00011448204514582544,0.00010114202842323295,0.00010353463015049263
85937.5,0.00010343188152593568,0.00011240993897270886,8.910227573041366e-05,0.00010139315534068118
86914.0625,0.0001033552261696286,0.00011276915358391485,9.341684503437937e-05,0.00010254198019380567
87890.625,0.00010328111099851407,0.00011175465793001413,9.309647246333181e-05,0.00010466861945555096
88867.1875,0.00010320942558028357,0.00010872756801240057,9.205851631533267e-05,0.00010355491011588404
89843.75,0.0001031400639276032,0.00010853688899494732,9.136490044457578e-05,0.00010260770004794943
90820.3125,0.00010307292791895346,0.00011491009904722892,8.926618384875228e-05,0.00010323043168124808
91796.875,0.00010300792180645304,0.0001127430825620914,9.178492585581758e-05,0.00010467210110973239
92773.4375,0.00010294495823304297,0.00011315792992823007,9.256335456026806e-05,0.00010241571401778583
93750.0,0.00010288395047578283,0.00011265299034630617,9.706100027833989e-05,0.00010350214574760204
94726.5625,0.00010282482061458474,0.00011462361710563903,8.767263385095769e-05,0.00010306791340918513
95703.125,0.00010276749018756931,0.00011258300010803344,9.35993433878808e-05,0.0001039715092459985
96679.6875,0.00010271188871911107,0.00011326180436690457,9.440352285753741e-05,0.00010020342280290897
97656.25,0.00010265794590830805,0.00011159080019892578,9.733713109732904e-05,0.00010217572313334798
98632.8125,0.00010260559758522436,0.00011338698404502037,9.168575244484944e-05,0.00010035571488383897
99609.375,0.00010255478065494322,0.00010918356870608612,9.347753550770494e-05,9.97084917872148e-05
100585.9375,0.00010250543655486377,0.00011121012803522819,9.266389638733292e-05,0.0001017356329582913
101562.5,0.00010245750856707575,0.00011422633890697991,9.458895540316145e-05,0.00010208479279149889
102539.0625,0.00010241094312820972,0.0001063818726649608,8.957975956861255e-05,0.00010136509739028971
103515.625,0.000102365689175853,0.00011339081927666915,9.233572969927395e-05,0.00010094384427487046
