gate_zone_um,beam_waist_um,gate_error_TO,gate_error_AR
30,284.22845691382764,0.001029730091769876,0.0016536115285894493
30,285.2004008016032,0.0010314020481484443,0.0016561715748314443
30,286.1723446893788,0.0010330816326395986,0.001659412555626072
30,287.1442885771543,0.0010347525390307366,0.001662294029444067
30,288.1162324649299,0.001036419959027035,0.001664600444905906
30,289.08817635270543,0.0010380819803655905,0.001666396978257767
30,290.060120240481,0.001039745625248334,0.0016695146169324326
30,291.03206412825654,0.0010414108231616703,0.0016742840247236934
30,292.00400801603206,0.0010430713109904621,0.0016747314308575012
30,292.97595190380764,0.0010447274418184938,0.0016781350717738341
30,293.94789579158316,0.0010463798870837815,0.001680449097012482
30,294.91983967935874,0.0010480417564754374,0.0016841250555019727
30,295.8917835671343,0.0010496806676071335,0.0016852996080385374
30,296.86372745490985,0.0010513353135803705,0.0016889574156158105
30,297.8356713426854,0.001052983007834185,0.001690516733041214
30,298.8076152304609,0.0010546268307197737,0.001693667852774694
30,299.7795591182365,0.0010562722699034577,0.0016956337067760563
30,300.75150300601206,0.001057913848980463,0.0016985653787644495
30,301.7234468937876,0.0010595468261299645,0.0017007684546828106
30,302.69539078156316,0.0010611855963627015,0.0017036784034691888
30,303.66733466933874,0.0010628191881653093,0.0017071519443738747
30,304.63927855711427,0.0010644599784128683,0.0017091853846563643
30,305.6112224448898,0.0010660840779164182,0.00171249911125948
30,306.5831663326653,0.001067708530550493,0.001715091768921484
30,307.5551102204409,0.0010693344304614216,0.0017186396864354858
30,308.5270541082165,0.0010709644505135785,0.001719227762861375
30,309.498997995992,0.0010725814689157565,0.0017228387106810183
30,310.4709418837676,0.0010742066523958815,0.0017259827390805338
30,311.4428857715431,0.0010758265531949363,0.0017280169851480176
30,312.4148296593187,0.0010774359822011137,0.0017310038402917893
30,313.3867735470942,0.0010790552873100046,0.0017326520402116685
30,314.35871743486973,0.0010806590663737792,0.0017346247171614593
30,315.3306613226453,0.0010822719275255244,0.0017381499222132168
30,316.30260521042084,0.0010838802519208546,0.0017408443999086254
30,317.2745490981964,0.0010854863550127103,0.001742580878651645
30,318.246492985972,0.0010870905492372795,0.0017455557748751183
30,319.2184368737475,0.001088691276972198,0.001748114639222642
30,320.1903807615231,0.0010902911469093945,0.0017519741383086318
30,321.1623246492986,0.001091886736701353,0.0017538628342430584
30,322.13426853707415,0.0010934835094945639,0.0017568436793587994
30,323.10621242484973,0.0010950806986088635,0.0017590083839345017
30,324.07815631262525,0.001096669458759969,0.0017622237553942544
30,325.05010020040083,0.0010982563336137119,0.001764203921568841
30,326.0220440881764,0.0010998461417700556,0.0017670014345592122
30,326.99398797595194,0.0011014334563922423,0.0017699798592841764
30,327.96593186372746,0.0011030155132162323,0.001772493936627706
30,328.937875751503,0.0011045966363465443,0.0017748121028435815
30,329.90981963927857,0.0011061735793639338,0.0017781102870692012
30,330.88176352705415,0.0011077531190970547,0.0017784182607820664
30,331.85370741482967,0.001109326308828651,0.0017814749629296855
30,332.82565130260525,0.0011108973207543116,0.0017838124244949904
30,333.7975951903808,0.0011124694526017942,0.0017866833082192946
30,334.76953907815636,0.001114041501775409,0.0017893691463118921
30,335.7414829659319,0.001115610679662038,0.001791654910076046
30,336.7134268537074,0.001117172132101607,0.0017937905980808244
30,337.685370741483,0.001118736036727741,0.0017969381549886032
30,338.65731462925856,0.0011203020240828643,0.0017990430971525084
30,339.6292585170341,0.0011218568808430973,0.0018008975426428986
30,340.60120240480967,0.0011234172281917587,0.0018045244339801592
30,341.5731462925852,0.0011249717780213997,0.0018054361884146664
30,342.5450901803608,0.001126516802519184,0.0018094551121922153
30,343.5170340681363,0.0011280751586252302,0.0018110523277837798
30,344.4889779559118,0.0011296281292846322,0.0018149744266825474
30,345.4609218436874,0.0011311750582473357,0.001817564350126366
30,346.4328657314629,0.00113272106184803,0.0018187838750123309
30,347.4048096192385,0.0011342616316738496,0.0018218791039568139
30,348.3767535070141,0.0011358078236058944,0.0018230102720113717
30,349.3486973947896,0.0011373452884367863,0.0018256813894547141
30,350.3206412825652,0.0011388824872785586,0.0018287954890490177
30,351.2925851703407,0.0011404183692842462,0.0018312063757600638
30,352.26452905811624,0.0011419532187392223,0.0018347252542455506
30,353.2364729458918,0.0011434895103356046,0.001836981850875774
30,354.20841683366734,0.0011450206196518264,0.0018399462783793563
30,355.1803607214429,0.0011465502138717776,0.0018422823872209504
30,356.1523046092185,0.0011480777758260396,0.0018452345889748978
30,357.124248496994,0.0011495981921921805,0.0018472657655600466
30,358.09619238476955,0.0011511232127529025,0.0018480018111033392
30,359.0681362725451,0.0011526477746124364,0.0018510879790367696
30,360.04008016032066,0.001154163081876658,0.001853815004249748
30,361.01202404809624,0.001155678372924407,0.0018563176693467964
30,361.98396793587176,0.0011571979609893424,0.0018588401654077158
30,362.95591182364734,0.0011587124566803109,0.0018604678388662865
30,363.92785571142286,0.0011602213455885746,0.001863176388024801
30,364.89979959919845,0.001161734628417066,0.0018663423134089863
30,365.87174348697397,0.0011632412999248443,0.001867952027428177
30,366.8436873747495,0.0011647512844717989,0.001870660312481176
30,367.8156312625251,0.0011662537560473973,0.0018726964344270014
30,368.78757515030065,0.0011677564425933706,0.001875448124976975
30,369.7595190380762,0.0011692576192232629,0.0018788314434708964
30,370.73146292585176,0.0011707554720640223,0.0018808022754173148
30,371.7034068136273,0.0011722571424882533,0.0018830695247499252
