gate_type,rabi_freq_MHz,relative_intensity_error,gate_infidelity
AR_1photon,16.0,0.0001,0.0008952436848781442
AR_1photon,16.0,0.00010722672220103231,0.000895189499052429
AR_1photon,16.0,0.00011497569953977356,0.000895185511407437
AR_1photon,16.0,0.0001232846739442066,0.0008951493971642854
AR_1photon,16.0,0.00013219411484660288,0.0008951493736889526
AR_1photon,16.0,0.00014174741629268049,0.000895285641053567
AR_1photon,16.0,0.0001519911082952933,0.0008952756739901702
AR_1photon,16.0,0.00016297508346206434,0.0008952607188400519
AR_1photon,16.0,0.0001747528400007683,0.0008952806367564792
AR_1photon,16.0,0.0001873817422860383,0.0008952606432788279
AR_1photon,16.0,0.00020092330025650479,0.0008952211177037928
AR_1photon,16.0,0.00021544346900318845,0.0008952182673613862
AR_1photon,16.0,0.00023101297000831605,0.0008951992436226908
AR_1photon,16.0,0.0002477076355991711,0.0008951578487405021
AR_1photon,16.0,0.00026560877829466864,0.0008951260356140356
AR_1photon,16.0,0.0002848035868435802,0.0008951758904998108
AR_1photon,16.0,0.0003053855508833416,0.0008951618137804651
AR_1photon,16.0,0.00032745491628777284,0.0008951904702493296
AR_1photon,16.0,0.0003511191734215131,0.0008951328594377639
AR_1photon,16.0,0.00037649358067924675,0.0008950511553948992
AR_1photon,16.0,0.0004037017258596554,0.0008952055490534239
AR_1photon,16.0,0.0004328761281083057,0.0008950463038447376
AR_1photon,16.0,0.0004641588833612782,0.0008950381012321484
AR_1photon,16.0,0.0004977023564332114,0.0008950275729000534
AR_1photon,16.0,0.0005336699231206312,0.0008950094246301665
AR_1photon,16.0,0.0005722367659350221,0.0008950026552254631
AR_1photon,16.0,0.0006135907273413176,0.0008951377712074216
AR_1photon,16.0,0.0006579332246575682,0.0008949683602013092
AR_1photon,16.0,0.0007054802310718645,0.0008949657319727855
AR_1photon,16.0,0.000756463327554629,0.0008949812504671639
AR_1photon,16.0,0.0008111308307896872,0.0008950488095329501
AR_1photon,16.0,0.0008697490026177834,0.0008950437754546847
AR_1photon,16.0,0.0009326033468832199,0.0008951735287620055
AR_1photon,16.0,0.001,0.0008950570394498092
AR_1photon,16.0,0.0010722672220103231,0.0008950710160542386
AR_1photon,16.0,0.0011497569953977356,0.0008951164341304274
AR_1photon,16.0,0.0012328467394420659,0.0008950657245010429
AR_1photon,16.0,0.0013219411484660286,0.0008949315005127856
AR_1photon,16.0,0.0014174741629268048,0.0008948707269714751
AR_1photon,16.0,0.0015199110829529332,0.0008949322994105113
AR_1photon,16.0,0.0016297508346206436,0.0008949325607368053
AR_1photon,16.0,0.001747528400007683,0.0008950025547568297
AR_1photon,16.0,0.001873817422860383,0.0008945444625682031
AR_1photon,16.0,0.002009233002565046,0.0008947535039849353
AR_1photon,16.0,0.0021544346900318843,0.0008948152380816587
AR_1photon,16.0,0.0023101297000831605,0.0008947248375806849
AR_1photon,16.0,0.0024770763559917113,0.0008941666911488344
AR_1photon,16.0,0.0026560877829466868,0.0008940614117529666
AR_1photon,16.0,0.002848035868435802,0.0008943091062980635
AR_1photon,16.0,0.0030538555088334154,0.0008939753412779972
AR_1photon,16.0,0.0032745491628777285,0.0008941268972105787
AR_1photon,16.0,0.003511191734215131,0.0008934989749123101
AR_1photon,16.0,0.0037649358067924675,0.0008934724550159201
AR_1photon,16.0,0.004037017258596558,0.0008934205051546185
AR_1photon,16.0,0.004328761281083062,0.0008933865169736821
AR_1photon,16.0,0.004641588833612782,0.0008933739274508135
AR_1photon,16.0,0.004977023564332114,0.0008936781196076105
AR_1photon,16.0,0.005336699231206312,0.0008919216974175859
AR_1photon,16.0,0.00572236765935022,0.0008919763881996001
AR_1photon,16.0,0.006135907273413176,0.0008934339109104572
AR_1photon,16.0,0.006579332246575682,0.0008925260815453306
AR_1photon,16.0,0.007054802310718645,0.0008925584042104306
AR_1photon,16.0,0.007564633275546291,0.0008925808231314836
AR_1photon,16.0,0.008111308307896872,0.0008921163150588107
AR_1photon,16.0,0.008697490026177835,0.0008918134290722968
AR_1photon,16.0,0.0093260334688322,0.0008917952777034444
AR_1photon,16.0,0.01,0.0008929497023592026
AR_1photon,16.0,0.010722672220103232,0.0008931442513139265
AR_1photon,16.0,0.011497569953977356,0.0008912946073056371
AR_1photon,16.0,0.012328467394420659,0.000891872282024031
AR_1photon,16.0,0.013219411484660288,0.0008915469066345105
AR_1photon,16.0,0.014174741629268049,0.0008935384626116427
AR_1photon,16.0,0.01519911082952933,0.000892706961113543
AR_1photon,16.0,0.01629750834620645,0.0008928204810045859
AR_1photon,16.0,0.01747528400007685,0.0008927914208920473
AR_1photon,16.0,0.018738174228603847,0.0008930891593567081
AR_1photon,16.0,0.02009233002565048,0.0008920552472386767
AR_1photon,16.0,0.021544346900318846,0.0008926275778985415
AR_1photon,16.0,0.023101297000831605,0.0008930346229337749
AR_1photon,16.0,0.024770763559917114,0.0008929667048306333
AR_1photon,16.0,0.026560877829466867,0.0008933028203071958
AR_1photon,16.0,0.02848035868435802,0.0008938341250429582
AR_1photon,16.0,0.030538555088334154,0.0008935064047579377
AR_1photon,16.0,0.03274549162877728,0.0008938295294611542
AR_1photon,16.0,0.03511191734215131,0.0008933571664789808
AR_1photon,16.0,0.037649358067924674,0.0008932645514295734
AR_1photon,16.0,0.040370172585965536,0.0008939558435614448
AR_1photon,16.0,0.04328761281083057,0.0008965076470193178
AR_1photon,16.0,0.04641588833612782,0.0008967978627171247
AR_1photon,16.0,0.04977023564332114,0.0008954959738679547
AR_1photon,16.0,0.05336699231206313,0.0008960077793084276
AR_1photon,16.0,0.0572236765935022,0.0008950192035077631
AR_1photon,16.0,0.061359072734131756,0.0008952331917064793
AR_1photon,16.0,0.06579332246575682,0.0008956061552920502
AR_1photon,16.0,0.07054802310718646,0.0008961584915009313
AR_1photon,16.0,0.07564633275546291,0.0008959223820030893
AR_1photon,16.0,0.08111308307896872,0.0008976616519016378
AR_1photon,16.0,0.08697490026177834,0.000895519712172721
AR_1photon,16.0,0.093260334688322,0.0008998988865077662
AR_1photon,16.0,0.1,0.0009052496370306473
