species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,previous_alive,elapsed_total_us,representative_file,representative_seed,seeds,seed_count,source_files,status99,status999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,42,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.8248014360203,-168.0849465790438,repeat_confirm,8191,130200.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,43,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.79857497666407,-168.32803132321516,repeat_confirm,8191,133300.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,44,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.75567617660738,-168.3713606391113,repeat_confirm,8191,136400.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,45,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.72829630666777,-168.28166907205656,repeat_confirm,8191,139500.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,46,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.59395129668528,-167.95338263485604,repeat_confirm,8191,142600.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,47,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.72401539338782,-167.82935912825283,repeat_confirm,8191,145700.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,48,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.7471173804612,-167.9853362679204,repeat_confirm,8191,148800.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,49,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.72349735813899,-168.00492776887904,repeat_confirm,8191,151900.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.09,0.13499999999999998,0.13499999999999998,0.0,179.99999999999997,119999.99999999999,179.99999999999997,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,50,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.6481194814067,-168.37347031343057,repeat_confirm,8191,155000.0,runs\repeat_confirm\455fb02d59f1309ccc.json,26091721,"26091721,26091722",2,runs\repeat_confirm\455fb02d59f1309ccc.json;runs\repeat_confirm\8dc4678a601da60e33.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6100.0,238468.88814965388,19142.96458254997,0.0008333333333333334,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.77897138014828,-171.36153466847915,final_single,8192,6100.0,runs\final_single\047969da7ac8545eb7.json,26091742,"26091742,26091741",2,runs\final_single\047969da7ac8545eb7.json;runs\final_single\84c8f8458fc658a3d8.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,1,8177,0.9981689453125,0.9969817492101648,0.9989748217720247,0.0018310546875,-93.19982461501257,-40.27872836704725,repeat_confirm,8192,6500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,2,8159,0.9959716796875,0.9943473501451734,0.9972255160841687,0.002201296318943391,-93.33952701372897,-40.747439772424144,repeat_confirm,8177,13000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,3,8139,0.9935302734375,0.9915458781164437,0.9951500848469433,0.0024512807942149717,-93.34843701766098,-41.552211020905546,repeat_confirm,8159,19500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,4,8122,0.991455078125,0.9892161725321716,0.9933329303612402,0.0020887086865708504,-93.36385140928321,-41.497856329198115,repeat_confirm,8139,26000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,uncertain,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,5,8105,0.9893798828125,0.9869163953918303,0.9914852213017314,0.002093080522038937,-93.45315531743609,-42.10619931167735,repeat_confirm,8122,32500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,uncertain,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,6,8088,0.9873046875,0.9846382172266352,0.9896155522692042,0.002097470697100534,-93.51529989931385,-42.46259436954546,repeat_confirm,8105,39000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,7,8067,0.9847412109375,0.9818464703656125,0.9872831781778573,0.0025964391691394306,-93.48326818707984,-42.870143368411966,repeat_confirm,8088,45500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,8,8042,0.981689453125,0.9785477664051933,0.9844814530384495,0.003099045493987873,-93.61444111740906,-43.920143682376654,repeat_confirm,8067,52000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,9,8030,0.980224609375,0.9769721229572566,0.9831288139568468,0.0014921661278288756,-93.5041625137741,-44.25310851590023,repeat_confirm,8042,58500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,10,8014,0.978271484375,0.9748778457852344,0.9813186566124396,0.0019925280199253326,-93.53420784098601,-44.181722793544246,repeat_confirm,8030,65000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,11,8004,0.97705078125,0.9735723450299266,0.9801838579326491,0.001247816321437445,-93.63136178249253,-45.48269018716619,repeat_confirm,8014,71500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,12,7994,0.975830078125,0.9722692333570994,0.9790466519972167,0.0012493753123438145,-93.53068341980241,-45.39899106634518,repeat_confirm,8004,78000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,13,7981,0.9742431640625,0.9705784762948647,0.9775649725525003,0.0016262196647485183,-93.62932170950323,-45.580395196412795,repeat_confirm,7994,84500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,14,7970,0.972900390625,0.9691505139617035,0.9763085473500307,0.001378273399323393,-93.63968365786629,-46.018921807769395,repeat_confirm,7981,91000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,15,7955,0.9710693359375,0.9672069189374354,0.9745915907522789,0.0018820577164366803,-93.6863171147825,-46.33470015014901,repeat_confirm,7970,97500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,16,7946,0.969970703125,0.9660426268513105,0.9735595405583378,0.00113136392206159,-93.62968107763606,-46.27032883384305,repeat_confirm,7955,104000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,17,7938,0.968994140625,0.9650088010978306,0.9726410556900661,0.001006795872136923,-93.68320260773675,-46.3976189678496,repeat_confirm,7946,110500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,18,7928,0.9677734375,0.9637179015905694,0.9714915592027386,0.0012597631645250296,-93.62588395825617,-47.03225745465708,repeat_confirm,7938,117000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,19,7919,0.9666748046875,0.9625573412504866,0.9704557564188022,0.001135216952573126,-93.54462000699279,-47.12659588520623,repeat_confirm,7928,123500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,20,7911,0.9656982421875,0.9615266784674112,0.9695340915003765,0.001010228564212623,-93.55551233501959,-47.426136604184094,repeat_confirm,7919,130000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,21,7901,0.9644775390625,0.9602395452574931,0.9683808090678493,0.0012640626975097824,-93.68708473069148,-47.26461655284227,repeat_confirm,7911,136500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,22,7890,0.963134765625,0.958825159951296,0.9671107300634192,0.0013922288317934628,-93.68530232974197,-47.641464755244165,repeat_confirm,7901,143000.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.045,0.06749999999999999,0.06749999999999999,0.0,44.99999999999999,14999.999999999998,44.99999999999999,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,23,7886,0.962646484375,0.9583112023903295,0.9666485170639181,0.0005069708491761693,-93.62952389827556,-47.74417257828266,repeat_confirm,7890,149500.0,runs\repeat_confirm\21b1d3e1fc861580a3.json,26091721,"26091721,26091722",2,runs\repeat_confirm\21b1d3e1fc861580a3.json;runs\repeat_confirm\564972caf8d521e111.json,failed,failed
