species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,A,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.1,2048,26091732,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,1699.9999999999998,238468.88814965388,19142.96458254997,0.003125,50,629,0.30712890625,0.28719376292096166,0.3276175856910141,0.04841149773071107,-160.73338626970974,-55.01862127078346,convergence,runs\convergence\b3cdb813b738871b87.json,661,84999.99999999999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,6000.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.1,2048,26091732,0.08499999999999999,0.13281249999999997,0.13281249999999997,0.0,70.83333333333333,35416.666666666664,70.83333333333333,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,1,1990,0.9716796875,0.9635418073546342,0.9784265157723455,0.0283203125,-86.7563183694412,-24.204724396619945,convergence,runs\convergence\de708a9b98ba5f1065.json,2048,6500.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,6000.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.1,2048,26091732,0.08499999999999999,0.13281249999999997,0.13281249999999997,0.0,70.83333333333333,35416.666666666664,70.83333333333333,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,10,678,0.3310546875,0.3106833287547477,0.35191076529065207,0.1363057324840764,-65.1996864515474,-6.334102577900884,convergence,runs\convergence\de708a9b98ba5f1065.json,785,65000.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,6000.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.1,2048,26091732,0.08499999999999999,0.13281249999999997,0.13281249999999997,0.0,70.83333333333333,35416.666666666664,70.83333333333333,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,50,1,0.00048828125,1.2362134518014376e-05,0.0027174944939663413,0.5,-35.526982769021956,-35.526982769021956,convergence,runs\convergence\de708a9b98ba5f1065.json,2,325000.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,A,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.2,2048,26091732,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,1699.9999999999998,238468.88814965388,19142.96458254997,0.003125,1,2047,0.99951171875,0.9972825055060337,0.999987637865482,0.00048828125,-228.16320330031232,-158.44536034629246,convergence,runs\convergence\f3dd1e2962e6d32e86.json,2048,1699.9999999999998
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,A,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.2,2048,26091732,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,1699.9999999999998,238468.88814965388,19142.96458254997,0.003125,10,1964,0.958984375,0.9494694749965944,0.9671548316811025,0.008581524482584535,-207.69748198205113,-86.19482210032577,convergence,runs\convergence\f3dd1e2962e6d32e86.json,1981,16999.999999999996
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,A,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.2,2048,26091732,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,1699.9999999999998,238468.88814965388,19142.96458254997,0.003125,50,622,0.3037109375,0.2838431706607745,0.324142077773332,0.04160246533127887,-163.01810911673493,-49.325973294763806,convergence,runs\convergence\f3dd1e2962e6d32e86.json,649,84999.99999999999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,A,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.05,2048,26091732,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,1699.9999999999998,238468.88814965388,19142.96458254997,0.003125,1,2047,0.99951171875,0.9972825055060337,0.999987637865482,0.00048828125,-228.15497278817358,-158.47036756716304,convergence,runs\convergence\fd59eba087ad44ecc3.json,2048,1699.9999999999998
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,A,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.05,2048,26091732,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,1699.9999999999998,238468.88814965388,19142.96458254997,0.003125,10,1964,0.958984375,0.9494694749965944,0.9671548316811025,0.00958144225920321,-206.21791830822463,-82.76812743439011,convergence,runs\convergence\fd59eba087ad44ecc3.json,1983,16999.999999999996
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,A,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.025,0.05,2048,26091732,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,1699.9999999999998,238468.88814965388,19142.96458254997,0.003125,50,619,0.30224609375,0.28240759972538126,0.3226521777332361,0.03881987577639756,-161.21865953298305,-58.880461718711985,convergence,runs\convergence\fd59eba087ad44ecc3.json,644,84999.99999999999
