axis1_vmax_m_s,axis2_vmax_m_s,barrier_uK,distance_um,duration_us,geometry,min_depth_uK,n_minima_at_peak,path_vmax_m_s,profile,severity,split_fraction,v1_over_vs,v2_over_vs,zs1_peak_over_zr,zs2_peak_over_zr
2.390625,0.0,16.432095848021913,510.0,400.0,straight,-25.259778575095464,2,2.390625,minimum_jerk,1.25,0.7512437810945274,1.25,0.0,11.08476818868256,0.0
1.59375,0.0,0.0,510.0,600.0,straight,-280.0,1,1.59375,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.59375,0.0,6.795611855503385,510.0,600.0,straight,-94.72450176587559,2,1.59375,minimum_jerk,0.5,0.4228855721393035,0.5,0.0,2.9559381836486827,0.0
1.59375,0.0,15.811498748482393,510.0,600.0,straight,-63.1496169005598,2,1.59375,minimum_jerk,0.75,0.572139303482587,0.75,0.0,4.4339072754730235,0.0
1.59375,0.0,18.607658107354332,510.0,600.0,straight,-47.362249000924,2,1.59375,minimum_jerk,1.0,0.6417910447761194,1.0,0.0,5.911876367297365,0.0
1.59375,0.0,18.780377297868238,510.0,600.0,straight,-37.8897375762711,2,1.59375,minimum_jerk,1.25,0.6915422885572139,1.25,0.0,7.389845459121706,0.0
1.1953125,0.0,0.0,510.0,800.0,straight,-280.0,1,1.1953125,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.1953125,0.0,0.6668164108106297,510.0,800.0,straight,-126.29940194096734,2,1.1953125,minimum_jerk,0.5,0.22388059701492538,0.5,0.0,2.2169536377365118,0.0
1.1953125,0.0,9.82293042006293,510.0,800.0,straight,-84.1995504369474,2,1.1953125,minimum_jerk,0.75,0.472636815920398,0.75,0.0,3.3254304566047677,0.0
1.1953125,0.0,15.811498748482393,510.0,800.0,straight,-63.1496169005598,2,1.1953125,minimum_jerk,1.0,0.572139303482587,1.0,0.0,4.4339072754730235,0.0
1.1953125,0.0,18.259861375715023,510.0,800.0,straight,-50.519650618022496,2,1.1953125,minimum_jerk,1.25,0.6318407960199005,1.25,0.0,5.54238409434128,0.0
0.9562499999999998,0.0,0.0,510.0,1000.0,straight,-280.0,1,0.9562499999999998,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.9562499999999998,0.0,0.0,510.0,1000.0,straight,-156.74143279083245,1,0.9562499999999998,minimum_jerk,0.5,0.0,0.5,0.0,1.7735629101892092,0.0
0.9562499999999998,0.0,4.143022669310063,510.0,1000.0,straight,-105.24950736765562,2,0.9562499999999998,minimum_jerk,0.75,0.36318407960199006,0.75,0.0,2.660344365283814,0.0
0.9562499999999998,0.0,11.394405996845562,510.0,1000.0,straight,-78.93707347142463,2,0.9562499999999998,minimum_jerk,1.0,0.4925373134328358,1.0,0.0,3.5471258203784184,0.0
0.9562499999999998,0.0,15.811498748482393,510.0,1000.0,straight,-63.14961690055981,2,0.9562499999999998,minimum_jerk,1.25,0.572139303482587,1.25,0.0,4.433907275473023,0.0
0.796875,0.0,0.0,510.0,1200.0,straight,-280.0,1,0.796875,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.796875,0.0,0.0,510.0,1200.0,straight,-181.10101453068532,1,0.796875,minimum_jerk,0.5,0.0,0.5,0.0,1.4779690918243413,0.0
0.796875,0.0,0.6668164108106297,510.0,1200.0,straight,-126.29940194096734,2,0.796875,minimum_jerk,0.75,0.22388059701492538,0.75,0.0,2.2169536377365118,0.0
0.796875,0.0,6.795611855503385,510.0,1200.0,straight,-94.72450176587559,2,0.796875,minimum_jerk,1.0,0.4228855721393035,1.0,0.0,2.9559381836486827,0.0
0.796875,0.0,12.33237089993679,510.0,1200.0,straight,-75.77956056985546,2,0.796875,minimum_jerk,1.25,0.5124378109452736,1.25,0.0,3.694922729560853,0.0
0.59765625,0.0,0.0,510.0,1600.0,straight,-280.0,1,0.59765625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.59765625,0.0,0.0,510.0,1600.0,straight,-214.20125900916435,1,0.59765625,minimum_jerk,0.5,0.0,0.5,0.0,1.1084768188682559,0.0
0.59765625,0.0,0.0,510.0,1600.0,straight,-165.56726475023427,1,0.59765625,minimum_jerk,0.75,0.0,0.75,0.0,1.6627152283023838,0.0
0.59765625,0.0,0.6668164108106297,510.0,1600.0,straight,-126.29940194096734,2,0.59765625,minimum_jerk,1.0,0.22388059701492538,1.0,0.0,2.2169536377365118,0.0
0.59765625,0.0,5.145040794002664,510.0,1600.0,straight,-101.03949613485652,2,0.59765625,minimum_jerk,1.25,0.38308457711442784,1.25,0.0,2.77119204717064,0.0
0.4781249999999999,0.0,0.0,510.0,2000.0,straight,-280.0,1,0.4781249999999999,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.4781249999999999,0.0,0.0,510.0,2000.0,straight,-233.99718598036347,1,0.4781249999999999,minimum_jerk,0.5,0.0,0.5,0.0,0.8867814550946046,0.0
0.4781249999999999,0.0,0.0,510.0,2000.0,straight,-194.12898956253886,1,0.4781249999999999,minimum_jerk,0.75,0.0,0.75,0.0,1.330172182641907,0.0
0.4781249999999999,0.0,0.0,510.0,2000.0,straight,-156.74143279083245,1,0.4781249999999999,minimum_jerk,1.0,0.0,1.0,0.0,1.7735629101892092,0.0
0.4781249999999999,0.0,0.6668164108106297,510.0,2000.0,straight,-126.29940194096737,2,0.4781249999999999,minimum_jerk,1.25,0.22388059701492538,1.25,0.0,2.2169536377365113,0.0
2.8593750000000004,0.0,0.0,610.0,400.0,straight,-280.0,1,2.8593750000000004,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
2.8593750000000004,0.0,17.93349295564491,610.0,400.0,straight,-52.79730231875225,2,2.8593750000000004,minimum_jerk,0.5,0.6218905472636815,0.5,0.0,5.303300858899108,0.0
2.8593750000000004,0.0,18.55157701755311,610.0,400.0,straight,-35.19808624774537,2,2.8593750000000004,minimum_jerk,0.75,0.7014925373134329,0.75,0.0,7.954951288348661,0.0
2.8593750000000004,0.0,16.7849184179346,610.0,400.0,straight,-26.39860136498807,2,2.8593750000000004,minimum_jerk,1.0,0.7512437810945274,1.0,0.0,10.606601717798217,0.0
2.8593750000000004,0.0,14.889095322341964,610.0,400.0,straight,-21.118835034110724,2,2.8593750000000004,minimum_jerk,1.25,0.7810945273631841,1.25,0.0,13.258252147247768,0.0
1.9062500000000002,0.0,0.0,610.0,600.0,straight,-280.0,1,1.9062500000000002,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.9062500000000002,0.0,11.317110233181376,610.0,600.0,straight,-79.19585502662987,2,1.9062500000000002,minimum_jerk,0.5,0.4925373134328358,0.5,0.0,3.535533905932738,0.0
1.9062500000000002,0.0,17.93349295564491,610.0,600.0,straight,-52.79730231875226,2,1.9062500000000002,minimum_jerk,0.75,0.6218905472636815,0.75,0.0,5.3033008588991075,0.0
1.9062500000000002,0.0,18.857231737820648,610.0,600.0,straight,-39.59792424741182,2,1.9062500000000002,minimum_jerk,1.0,0.681592039800995,1.0,0.0,7.071067811865476,0.0
1.9062500000000002,0.0,18.04063081559574,610.0,600.0,straight,-31.67837091443202,2,1.9062500000000002,minimum_jerk,1.25,0.7213930348258707,1.25,0.0,8.838834764831844,0.0
1.4296875000000002,0.0,0.0,610.0,800.0,straight,-280.0,1,1.4296875000000002,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.4296875000000002,0.0,4.0648311340010395,610.0,800.0,straight,-105.59460154315492,2,1.4296875000000002,minimum_jerk,0.5,0.36318407960199006,0.5,0.0,2.651650429449554,0.0
1.4296875000000002,0.0,13.888717123552626,610.0,800.0,straight,-70.39633202321183,2,1.4296875000000002,minimum_jerk,0.75,0.5323383084577115,0.75,0.0,3.9774756441743304,0.0
1.4296875000000002,0.0,17.93349295564491,610.0,800.0,straight,-52.79730231875225,2,1.4296875000000002,minimum_jerk,1.0,0.6218905472636815,1.0,0.0,5.303300858899108,0.0
1.4296875000000002,0.0,18.877890343917315,610.0,800.0,straight,-42.23779953089429,2,1.4296875000000002,minimum_jerk,1.25,0.6716417910447762,1.25,0.0,6.629126073623884,0.0
1.14375,0.0,0.0,610.0,1000.0,straight,-280.0,1,1.14375,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.14375,0.0,0.22855251372015814,610.0,1000.0,straight,-131.9932423009911,2,1.14375,minimum_jerk,0.5,0.16417910447761194,0.5,0.0,2.1213203435596424,0.0
1.14375,0.0,8.703460367916536,610.0,1000.0,straight,-87.99544624225715,2,1.14375,minimum_jerk,0.75,0.4527363184079602,0.75,0.0,3.181980515339464,0.0
1.14375,0.0,15.087512889271867,610.0,1000.0,straight,-65.996581819798,2,1.14375,minimum_jerk,1.0,0.5522388059701493,1.0,0.0,4.242640687119285,0.0
1.14375,0.0,17.93349295564491,610.0,1000.0,straight,-52.79730231875227,2,1.14375,minimum_jerk,1.25,0.6218905472636815,1.25,0.0,5.303300858899107,0.0
0.9531250000000001,0.0,0.0,610.0,1200.0,straight,-280.0,1,0.9531250000000001,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.9531250000000001,0.0,0.0,610.0,1200.0,straight,-157.19298230899088,1,0.9531250000000001,minimum_jerk,0.5,0.0,0.5,0.0,1.767766952966369,0.0
0.9531250000000001,0.0,4.064831134001052,610.0,1200.0,straight,-105.59460154315495,2,0.9531250000000001,minimum_jerk,0.75,0.36318407960199006,0.75,0.0,2.6516504294495538,0.0
0.9531250000000001,0.0,11.317110233181376,610.0,1200.0,straight,-79.19585502662987,2,0.9531250000000001,minimum_jerk,1.0,0.4925373134328358,1.0,0.0,3.535533905932738,0.0
0.9531250000000001,0.0,15.760485193426453,610.0,1200.0,straight,-63.35675417333766,2,0.9531250000000001,minimum_jerk,1.25,0.572139303482587,1.25,0.0,4.419417382415922,0.0
0.7148437500000001,0.0,0.0,610.0,1600.0,straight,-280.0,1,0.7148437500000001,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.7148437500000001,0.0,0.0,610.0,1600.0,straight,-194.51825528046854,1,0.7148437500000001,minimum_jerk,0.5,0.0,0.5,0.0,1.325825214724777,0.0
0.7148437500000001,0.0,0.0,610.0,1600.0,straight,-140.79057099623088,1,0.7148437500000001,minimum_jerk,0.75,0.0,0.75,0.0,1.9887378220871652,0.0
0.7148437500000001,0.0,4.0648311340010395,610.0,1600.0,straight,-105.59460154315492,2,0.7148437500000001,minimum_jerk,1.0,0.36318407960199006,1.0,0.0,2.651650429449554,0.0
0.7148437500000001,0.0,9.740888102095598,610.0,1600.0,straight,-84.47565547491166,2,0.7148437500000001,minimum_jerk,1.25,0.472636815920398,1.25,0.0,3.314563036811942,0.0
0.571875,0.0,0.0,610.0,2000.0,straight,-280.0,1,0.571875,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.571875,0.0,0.0,610.0,2000.0,straight,-218.53631854327952,1,0.571875,minimum_jerk,0.5,0.0,0.5,0.0,1.0606601717798212,0.0
0.571875,0.0,0.0,610.0,2000.0,straight,-171.48324756849257,1,0.571875,minimum_jerk,0.75,0.0,0.75,0.0,1.590990257669732,0.0
0.571875,0.0,0.22855251372015814,610.0,2000.0,straight,-131.9932423009911,2,0.571875,minimum_jerk,1.0,0.16417910447761194,1.0,0.0,2.1213203435596424,0.0
0.571875,0.0,4.0648311340010395,610.0,2000.0,straight,-105.59460154315498,2,0.571875,minimum_jerk,1.25,0.36318407960199006,1.25,0.0,2.6516504294495533,0.0
0.8949320199392241,0.8949320199392241,0.0,270.0,400.0,diagonal,-280.0,1,1.265625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.8949320199392241,0.8949320199392241,0.0,270.0,400.0,diagonal,-279.9999924751412,1,1.265625,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.6598360655737705,1.6598360655737705
0.8949320199392241,0.8949320199392241,0.0,270.0,400.0,diagonal,-279.99913848155427,1,1.265625,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.4897540983606556,2.4897540983606556
0.8949320199392241,0.8949320199392241,0.0,270.0,400.0,diagonal,-279.9999699005675,1,1.265625,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,3.319672131147541,3.319672131147541
0.8949320199392241,0.8949320199392241,0.0,270.0,400.0,diagonal,-279.9994122991709,1,1.265625,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,4.149590163934426,4.149590163934426
0.5966213466261494,0.5966213466261494,0.0,270.0,600.0,diagonal,-280.0,1,0.84375,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.5966213466261494,0.5966213466261494,0.0,270.0,600.0,diagonal,-279.9994172761388,1,0.84375,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.1065573770491803,1.1065573770491803
0.5966213466261494,0.5966213466261494,0.0,270.0,600.0,diagonal,-279.9999924751412,1,0.84375,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.6598360655737705,1.6598360655737705
0.5966213466261494,0.5966213466261494,0.0,270.0,600.0,diagonal,-279.99965205095646,1,0.84375,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.2131147540983607,2.2131147540983607
0.5966213466261494,0.5966213466261494,0.0,270.0,600.0,diagonal,-279.99927731441556,1,0.84375,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.7663934426229506,2.7663934426229506
0.44746600996961206,0.44746600996961206,0.0,270.0,800.0,diagonal,-280.0,1,0.6328125,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.44746600996961206,0.44746600996961206,0.0,270.0,800.0,diagonal,-279.9989699258534,1,0.6328125,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.8299180327868853,0.8299180327868853
0.44746600996961206,0.44746600996961206,0.0,270.0,800.0,diagonal,-279.9997846198915,1,0.6328125,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.2448770491803278,1.2448770491803278
0.44746600996961206,0.44746600996961206,0.0,270.0,800.0,diagonal,-279.9999924751412,1,0.6328125,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.6598360655737705,1.6598360655737705
0.44746600996961206,0.44746600996961206,0.0,270.0,800.0,diagonal,-279.99959348889973,1,0.6328125,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.074795081967213,2.074795081967213
0.35797280797568964,0.35797280797568964,0.0,270.0,1000.0,diagonal,-280.0,1,0.50625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.35797280797568964,0.35797280797568964,0.0,270.0,1000.0,diagonal,-279.99999879602257,1,0.50625,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.6639344262295082,0.6639344262295082
0.35797280797568964,0.35797280797568964,0.0,270.0,1000.0,diagonal,-279.9999972910508,1,0.50625,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.9959016393442623,0.9959016393442623
0.35797280797568964,0.35797280797568964,0.0,270.0,1000.0,diagonal,-279.9999951840904,1,0.50625,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.3278688524590163,1.3278688524590163
0.35797280797568964,0.35797280797568964,0.0,270.0,1000.0,diagonal,-279.9999924751412,1,0.50625,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.6598360655737705,1.6598360655737705
0.2983106733130747,0.2983106733130747,0.0,270.0,1200.0,diagonal,-280.0,1,0.421875,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.2983106733130747,0.2983106733130747,0.0,270.0,1200.0,diagonal,-279.99954218833244,1,0.421875,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.5532786885245902,0.5532786885245902
0.2983106733130747,0.2983106733130747,0.0,270.0,1200.0,diagonal,-279.9989699258534,1,0.421875,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.8299180327868853,0.8299180327868853
0.2983106733130747,0.2983106733130747,0.0,270.0,1200.0,diagonal,-279.9994172761388,1,0.421875,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.1065573770491803,1.1065573770491803
0.2983106733130747,0.2983106733130747,0.0,270.0,1200.0,diagonal,-279.99981932825415,1,0.421875,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.3831967213114753,1.3831967213114753
0.22373300498480603,0.22373300498480603,0.0,270.0,1600.0,diagonal,-280.0,1,0.31640625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.22373300498480603,0.22373300498480603,0.0,270.0,1600.0,diagonal,-279.99969657920536,1,0.31640625,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.4149590163934426,0.4149590163934426
0.22373300498480603,0.22373300498480603,0.0,270.0,1600.0,diagonal,-279.9993173041369,1,0.31640625,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.6224385245901639,0.6224385245901639
0.22373300498480603,0.22373300498480603,0.0,270.0,1600.0,diagonal,-279.9989699258534,1,0.31640625,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,0.8299180327868853,0.8299180327868853
0.22373300498480603,0.22373300498480603,0.0,270.0,1600.0,diagonal,-279.9994531272438,1,0.31640625,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.0373975409836065,1.0373975409836065
0.17898640398784482,0.17898640398784482,0.0,270.0,2000.0,diagonal,-280.0,1,0.253125,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.17898640398784482,0.17898640398784482,0.0,270.0,2000.0,diagonal,-279.99999969900557,1,0.253125,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.3319672131147541,0.3319672131147541
0.17898640398784482,0.17898640398784482,0.0,270.0,2000.0,diagonal,-279.99893440878515,1,0.253125,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.4979508196721312,0.4979508196721312
0.17898640398784482,0.17898640398784482,0.0,270.0,2000.0,diagonal,-279.99999879602257,1,0.253125,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,0.6639344262295082,0.6639344262295082
0.17898640398784482,0.17898640398784482,0.0,270.0,2000.0,diagonal,-279.9989699258534,1,0.253125,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,0.8299180327868853,0.8299180327868853
1.69042714877409,1.69042714877409,0.0,510.0,400.0,diagonal,-280.0,1,2.390625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.69042714877409,1.69042714877409,0.0,510.0,400.0,diagonal,-279.9998407740759,1,2.390625,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,3.1352459016393444,3.1352459016393444
1.69042714877409,1.69042714877409,0.0,510.0,400.0,diagonal,-279.99970193095584,1,2.390625,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,4.702868852459016,4.702868852459016
1.69042714877409,1.69042714877409,0.0,510.0,400.0,diagonal,-279.9999644027188,1,2.390625,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,6.270491803278689,6.270491803278689
1.69042714877409,1.69042714877409,0.0,510.0,400.0,diagonal,-279.9995392489441,1,2.390625,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,7.838114754098362,7.838114754098362
1.1269514325160601,1.1269514325160601,0.0,510.0,600.0,diagonal,-280.0,1,1.59375,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.1269514325160601,1.1269514325160601,0.0,510.0,600.0,diagonal,-279.99905608488046,1,1.59375,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,2.0901639344262293,2.0901639344262293
1.1269514325160601,1.1269514325160601,0.0,510.0,600.0,diagonal,-279.9998407740759,1,1.59375,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,3.135245901639344,3.135245901639344
1.1269514325160601,1.1269514325160601,0.0,510.0,600.0,diagonal,-279.999990894921,1,1.59375,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,4.1803278688524586,4.1803278688524586
1.1269514325160601,1.1269514325160601,0.0,510.0,600.0,diagonal,-279.99982752916424,1,1.59375,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,5.225409836065574,5.225409836065574
0.845213574387045,0.845213574387045,0.0,510.0,800.0,diagonal,-280.0,1,1.1953125,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.845213574387045,0.845213574387045,0.0,510.0,800.0,diagonal,-279.999960193502,1,1.1953125,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.5676229508196722,1.5676229508196722
0.845213574387045,0.845213574387045,0.0,510.0,800.0,diagonal,-279.99991043539546,1,1.1953125,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.351434426229508,2.351434426229508
0.845213574387045,0.845213574387045,0.0,510.0,800.0,diagonal,-279.9998407740759,1,1.1953125,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,3.1352459016393444,3.1352459016393444
0.845213574387045,0.845213574387045,0.0,510.0,800.0,diagonal,-279.99975120957333,1,1.1953125,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,3.919057377049181,3.919057377049181
0.6761708595096358,0.6761708595096358,0.0,510.0,1000.0,diagonal,-280.0,1,0.9562499999999998,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.6761708595096358,0.6761708595096358,0.0,510.0,1000.0,diagonal,-279.99898745864675,1,0.9562499999999998,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.2540983606557374,1.2540983606557374
0.6761708595096358,0.6761708595096358,0.0,510.0,1000.0,diagonal,-279.9996312823989,1,0.9562499999999998,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.8811475409836058,1.8811475409836058
0.6761708595096358,0.6761708595096358,0.0,510.0,1000.0,diagonal,-279.9999891642035,1,0.9562499999999998,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.508196721311475,2.508196721311475
0.6761708595096358,0.6761708595096358,0.0,510.0,1000.0,diagonal,-279.9998407740759,1,0.9562499999999998,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,3.1352459016393435,3.1352459016393435
0.5634757162580301,0.5634757162580301,0.0,510.0,1200.0,diagonal,-280.0,1,0.796875,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.5634757162580301,0.5634757162580301,0.0,510.0,1200.0,diagonal,-279.99967221752956,1,0.796875,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.0450819672131146,1.0450819672131146
0.5634757162580301,0.5634757162580301,0.0,510.0,1200.0,diagonal,-279.999960193502,1,0.796875,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.567622950819672,1.567622950819672
0.5634757162580301,0.5634757162580301,0.0,510.0,1200.0,diagonal,-279.99905608488046,1,0.796875,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.0901639344262293,2.0901639344262293
0.5634757162580301,0.5634757162580301,0.0,510.0,1200.0,diagonal,-279.9998608654279,1,0.796875,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.612704918032787,2.612704918032787
0.4226067871935225,0.4226067871935225,0.0,510.0,1600.0,diagonal,-280.0,1,0.59765625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.4226067871935225,0.4226067871935225,0.0,510.0,1600.0,diagonal,-279.9999900483744,1,0.59765625,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.7838114754098361,0.7838114754098361
0.4226067871935225,0.4226067871935225,0.0,510.0,1600.0,diagonal,-279.99997760884344,1,0.59765625,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.175717213114754,1.175717213114754
0.4226067871935225,0.4226067871935225,0.0,510.0,1600.0,diagonal,-279.999960193502,1,0.59765625,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.5676229508196722,1.5676229508196722
0.4226067871935225,0.4226067871935225,0.0,510.0,1600.0,diagonal,-279.99993780235184,1,0.59765625,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.9595286885245904,1.9595286885245904
0.3380854297548179,0.3380854297548179,0.0,510.0,2000.0,diagonal,-280.0,1,0.4781249999999999,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.3380854297548179,0.3380854297548179,0.0,510.0,2000.0,diagonal,-279.99974686397513,1,0.4781249999999999,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.6270491803278687,0.6270491803278687
0.3380854297548179,0.3380854297548179,0.0,510.0,2000.0,diagonal,-279.99990782050867,1,0.4781249999999999,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.9405737704918029,0.9405737704918029
0.3380854297548179,0.3380854297548179,0.0,510.0,2000.0,diagonal,-279.99898745864675,1,0.4781249999999999,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.2540983606557374,1.2540983606557374
0.3380854297548179,0.3380854297548179,0.0,510.0,2000.0,diagonal,-279.999960193502,1,0.4781249999999999,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.5676229508196717,1.5676229508196717
2.0218834524552847,2.0218834524552847,0.0,610.0,400.0,diagonal,-280.0,1,2.8593750000000004,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
2.0218834524552847,2.0218834524552847,0.0,610.0,400.0,diagonal,-279.99888000448,1,2.8593750000000004,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,3.7500000000000004,3.7500000000000004
2.0218834524552847,2.0218834524552847,0.0,610.0,400.0,diagonal,-279.99981515637194,1,2.8593750000000004,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,5.625000000000001,5.625000000000001
2.0218834524552847,2.0218834524552847,0.0,610.0,400.0,diagonal,-279.99888000448,1,2.8593750000000004,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,7.500000000000001,7.500000000000001
2.0218834524552847,2.0218834524552847,0.0,610.0,400.0,diagonal,-279.99978562516407,1,2.8593750000000004,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,9.375,9.375
1.3479223016368562,1.3479223016368562,0.0,610.0,600.0,diagonal,-280.0,1,1.9062500000000002,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.3479223016368562,1.3479223016368562,0.0,610.0,600.0,diagonal,-280.0,1,1.9062500000000002,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,2.5000000000000004,2.5000000000000004
1.3479223016368562,1.3479223016368562,0.0,610.0,600.0,diagonal,-279.99888000448,1,1.9062500000000002,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,3.7500000000000004,3.7500000000000004
1.3479223016368562,1.3479223016368562,0.0,610.0,600.0,diagonal,-279.99993000001746,1,1.9062500000000002,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,5.000000000000001,5.000000000000001
1.3479223016368562,1.3479223016368562,0.0,610.0,600.0,diagonal,-279.99825001093734,1,1.9062500000000002,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,6.25,6.25
1.0109417262276423,1.0109417262276423,0.0,610.0,800.0,diagonal,-280.0,1,1.4296875000000002,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.0109417262276423,1.0109417262276423,0.0,610.0,800.0,diagonal,-279.99972000028,1,1.4296875000000002,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.8750000000000002,1.8750000000000002
1.0109417262276423,1.0109417262276423,0.0,610.0,800.0,diagonal,-279.99993000001746,1,1.4296875000000002,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.8125000000000004,2.8125000000000004
