x_m,x_um,slm_potential_J,slm_potential_uK,slm_force_N,aod_potential_J,aod_potential_uK,aod_force_N
-1.427400000000e-07,-1.427400000000e-01,-2.412279963844e-27,-1.747207265456e+02,1.006147540475e-21,-3.752435499313e-27,-2.717877968487e+02,1.565118396295e-21
-1.404000000000e-07,-1.404000000000e-01,-2.414616181396e-27,-1.748899380940e+02,9.906117667266e-22,-3.756069615505e-27,-2.720510148130e+02,1.540951637130e-21
-1.380600000000e-07,-1.380600000000e-01,-2.416915990536e-27,-1.750565125920e+02,9.750293568659e-22,-3.759647096390e-27,-2.723101306986e+02,1.516712332902e-21
-1.357200000000e-07,-1.357200000000e-01,-2.419179282959e-27,-1.752204421949e+02,9.594010147803e-22,-3.763167773492e-27,-2.725651323031e+02,1.492401578547e-21
-1.333800000000e-07,-1.333800000000e-01,-2.421405952010e-27,-1.753817191777e+02,9.437274479628e-22,-3.766631480904e-27,-2.728160076098e+02,1.468020474609e-21
-1.310400000000e-07,-1.310400000000e-01,-2.423595892695e-27,-1.755403359358e+02,9.280093674591e-22,-3.770038055303e-27,-2.730627447891e+02,1.443570127159e-21
-1.287000000000e-07,-1.287000000000e-01,-2.425749001686e-27,-1.756962849853e+02,9.122474878136e-22,-3.773387335956e-27,-2.733053321993e+02,1.419051647710e-21
-1.263600000000e-07,-1.263600000000e-01,-2.427865177334e-27,-1.758495589635e+02,8.964425270157e-22,-3.776679164742e-27,-2.735437583877e+02,1.394466153136e-21
-1.240200000000e-07,-1.240200000000e-01,-2.429944319672e-27,-1.760001506300e+02,8.805952064452e-22,-3.779913386156e-27,-2.737780120912e+02,1.369814765581e-21
-1.216800000000e-07,-1.216800000000e-01,-2.431986330425e-27,-1.761480528668e+02,8.647062508177e-22,-3.783089847328e-27,-2.740080822372e+02,1.345098612383e-21
-1.193400000000e-07,-1.193400000000e-01,-2.433991113018e-27,-1.762932586789e+02,8.487763881294e-22,-3.786208398028e-27,-2.742339579450e+02,1.320318825979e-21
-1.170000000000e-07,-1.170000000000e-01,-2.435958572584e-27,-1.764357611952e+02,8.328063496014e-22,-3.789268890686e-27,-2.744556285259e+02,1.295476543824e-21
-1.146600000000e-07,-1.146600000000e-01,-2.437888615970e-27,-1.765755536686e+02,8.167968696241e-22,-3.792271180398e-27,-2.746730834845e+02,1.270572908304e-21
-1.123200000000e-07,-1.123200000000e-01,-2.439781151745e-27,-1.767126294768e+02,8.007486857009e-22,-3.795215124936e-27,-2.748863125194e+02,1.245609066646e-21
-1.099800000000e-07,-1.099800000000e-01,-2.441636090207e-27,-1.768469821227e+02,7.846625383915e-22,-3.798100584767e-27,-2.750953055242e+02,1.220586170831e-21
-1.076400000000e-07,-1.076400000000e-01,-2.443453343393e-27,-1.769786052351e+02,7.685391712552e-22,-3.800927423056e-27,-2.753000525880e+02,1.195505377508e-21
-1.053000000000e-07,-1.053000000000e-01,-2.445232825080e-27,-1.771074925691e+02,7.523793307937e-22,-3.803695505680e-27,-2.755005439963e+02,1.170367847901e-21
-1.029600000000e-07,-1.029600000000e-01,-2.446974450796e-27,-1.772336380062e+02,7.361837663934e-22,-3.806404701239e-27,-2.756967702319e+02,1.145174747723e-21
-1.006200000000e-07,-1.006200000000e-01,-2.448678137828e-27,-1.773570355556e+02,7.199532302675e-22,-3.809054881066e-27,-2.758887219754e+02,1.119927247083e-21
-9.828000000000e-08,-9.828000000000e-02,-2.450343805225e-27,-1.774776793540e+02,7.036884773979e-22,-3.811645919239e-27,-2.760763901063e+02,1.094626520397e-21
-9.594000000000e-08,-9.594000000000e-02,-2.451971373804e-27,-1.775955636664e+02,6.873902654768e-22,-3.814177692585e-27,-2.762597657033e+02,1.069273746297e-21
-9.360000000000e-08,-9.360000000000e-02,-2.453560766162e-27,-1.777106828863e+02,6.710593548478e-22,-3.816650080697e-27,-2.764388400453e+02,1.043870107541e-21
-9.126000000000e-08,-9.126000000000e-02,-2.455111906675e-27,-1.778230315363e+02,6.546965084467e-22,-3.819062965939e-27,-2.766136046120e+02,1.018416790917e-21
-8.892000000000e-08,-8.892000000000e-02,-2.456624721509e-27,-1.779326042686e+02,6.383024917425e-22,-3.821416233458e-27,-2.767840510845e+02,9.929149871549e-22
-8.658000000000e-08,-8.658000000000e-02,-2.458099138623e-27,-1.780393958655e+02,6.218780726772e-22,-3.823709771191e-27,-2.769501713463e+02,9.673658908312e-22
-8.424000000000e-08,-8.424000000000e-02,-2.459535087776e-27,-1.781434012393e+02,6.054240216064e-22,-3.825943469874e-27,-2.771119574833e+02,9.417707002766e-22
-8.190000000000e-08,-8.190000000000e-02,-2.460932500533e-27,-1.782446154333e+02,5.889411112388e-22,-3.828117223052e-27,-2.772694017851e+02,9.161306174825e-22
-7.956000000000e-08,-7.956000000000e-02,-2.462291310271e-27,-1.783430336219e+02,5.724301165758e-22,-3.830230927088e-27,-2.774224967452e+02,8.904468480067e-22
-7.722000000000e-08,-7.722000000000e-02,-2.463611452179e-27,-1.784386511111e+02,5.558918148507e-22,-3.832284481168e-27,-2.775712350618e+02,8.647206008789e-22
-7.488000000000e-08,-7.488000000000e-02,-2.464892863273e-27,-1.785314633388e+02,5.393269854682e-22,-3.834277787313e-27,-2.777156096381e+02,8.389530885061e-22
-7.254000000000e-08,-7.254000000000e-02,-2.466135482389e-27,-1.786214658751e+02,5.227364099424e-22,-3.836210750384e-27,-2.778556135834e+02,8.131455265770e-22
-7.020000000000e-08,-7.020000000000e-02,-2.467339250200e-27,-1.787086544227e+02,5.061208718360e-22,-3.838083278089e-27,-2.779912402131e+02,7.872991339670e-22
-6.786000000000e-08,-6.786000000000e-02,-2.468504109211e-27,-1.787930248174e+02,4.894811566983e-22,-3.839895280996e-27,-2.781224830493e+02,7.614151326419e-22
-6.552000000000e-08,-6.552000000000e-02,-2.469630003770e-27,-1.788745730283e+02,4.728180520038e-22,-3.841646672531e-27,-2.782493358218e+02,7.354947475614e-22
-6.318000000000e-08,-6.318000000000e-02,-2.470716880067e-27,-1.789532951580e+02,4.561323470892e-22,-3.843337368993e-27,-2.783717924681e+02,7.095392065832e-22
-6.084000000000e-08,-6.084000000000e-02,-2.471764686143e-27,-1.790291874432e+02,4.394248330921e-22,-3.844967289556e-27,-2.784898471339e+02,6.835497403655e-22
-5.850000000000e-08,-5.850000000000e-02,-2.472773371893e-27,-1.791022462547e+02,4.226963028877e-22,-3.846536356278e-27,-2.786034941740e+02,6.575275822697e-22
-5.616000000000e-08,-5.616000000000e-02,-2.473742889068e-27,-1.791724680978e+02,4.059475510265e-22,-3.848044494105e-27,-2.787127281521e+02,6.314739682634e-22
-5.382000000000e-08,-5.382000000000e-02,-2.474673191280e-27,-1.792398496127e+02,3.891793736713e-22,-3.849491630880e-27,-2.788175438420e+02,6.053901368221e-22
-5.148000000000e-08,-5.148000000000e-02,-2.475564234007e-27,-1.793043875747e+02,3.723925685343e-22,-3.850877697344e-27,-2.789179362274e+02,5.792773288312e-22
-4.914000000000e-08,-4.914000000000e-02,-2.476415974594e-27,-1.793660788944e+02,3.555879348135e-22,-3.852202627146e-27,-2.790139005023e+02,5.531367874877e-22
-4.680000000000e-08,-4.680000000000e-02,-2.477228372260e-27,-1.794249206177e+02,3.387662731295e-22,-3.853466356848e-27,-2.791054320720e+02,5.269697582015e-22
-4.446000000000e-08,-4.446000000000e-02,-2.478001388096e-27,-1.794809099269e+02,3.219283854621e-22,-3.854668825927e-27,-2.791925265529e+02,5.007774884965e-22
-4.212000000000e-08,-4.212000000000e-02,-2.478734985074e-27,-1.795340441397e+02,3.050750750860e-22,-3.855809976782e-27,-2.792751797728e+02,4.745612279116e-22
-3.978000000000e-08,-3.978000000000e-02,-2.479429128045e-27,-1.795843207104e+02,2.882071465078e-22,-3.856889754737e-27,-2.793533877718e+02,4.483222279010e-22
-3.744000000000e-08,-3.744000000000e-02,-2.480083783746e-27,-1.796317372298e+02,2.713254054012e-22,-3.857908108049e-27,-2.794271468019e+02,4.220617417353e-22
-3.510000000000e-08,-3.510000000000e-02,-2.480698920798e-27,-1.796762914251e+02,2.544306585434e-22,-3.858864987908e-27,-2.794964533280e+02,3.957810244008e-22
-3.276000000000e-08,-3.276000000000e-02,-2.481274509713e-27,-1.797179811606e+02,2.375237137503e-22,-3.859760348443e-27,-2.795613040275e+02,3.694813325005e-22
-3.042000000000e-08,-3.042000000000e-02,-2.481810522895e-27,-1.797568044372e+02,2.206053798129e-22,-3.860594146725e-27,-2.796216957913e+02,3.431639241533e-22
-2.808000000000e-08,-2.808000000000e-02,-2.482306934639e-27,-1.797927593935e+02,2.036764664319e-22,-3.861366342772e-27,-2.796776257232e+02,3.168300588941e-22
-2.574000000000e-08,-2.574000000000e-02,-2.482763721138e-27,-1.798258443050e+02,1.867377841540e-22,-3.862076899548e-27,-2.797290911410e+02,2.904809975728e-22
-2.340000000000e-08,-2.340000000000e-02,-2.483180860482e-27,-1.798560575846e+02,1.697901443064e-22,-3.862725782972e-27,-2.797760895761e+02,2.641180022545e-22
-2.106000000000e-08,-2.106000000000e-02,-2.483558332660e-27,-1.798833977832e+02,1.528343589329e-22,-3.863312961915e-27,-2.798186187739e+02,2.377423361179e-22
-1.872000000000e-08,-1.872000000000e-02,-2.483896119562e-27,-1.799078635889e+02,1.358712407282e-22,-3.863838408208e-27,-2.798566766939e+02,2.113552633549e-22
-1.638000000000e-08,-1.638000000000e-02,-2.484194204981e-27,-1.799294538280e+02,1.189016029735e-22,-3.864302096637e-27,-2.798902615101e+02,1.849580490698e-22
-1.404000000000e-08,-1.404000000000e-02,-2.484452574613e-27,-1.799481674642e+02,1.019262594713e-22,-3.864704004954e-27,-2.799193716110e+02,1.585519591776e-22
-1.170000000000e-08,-1.170000000000e-02,-2.484671216060e-27,-1.799640035998e+02,8.494602448068e-23,-3.865044113871e-27,-2.799440055996e+02,1.321382603033e-22
-9.360000000000e-09,-9.360000000000e-03,-2.484850118828e-27,-1.799769614745e+02,6.796171265171e-23,-3.865322407066e-27,-2.799641622937e+02,1.057182196804e-22
-7.020000000000e-09,-7.020000000000e-03,-2.484989274331e-27,-1.799870404665e+02,5.097413896063e-23,-3.865538871182e-27,-2.799798407257e+02,7.929310504988e-23
-4.680000000000e-09,-4.680000000000e-03,-2.485088675890e-27,-1.799942400922e+02,3.398411864465e-23,-3.865693495829e-27,-2.799910401434e+02,5.286418455834e-23
-2.339999999999e-09,-2.339999999999e-03,-2.485148318734e-27,-1.799985600058e+02,1.699246713664e-23,-3.865786273586e-27,-2.799977600090e+02,2.643272665699e-23
0.000000000000e+00,0.000000000000e+00,-2.485168200000e-27,-1.800000000000e+02,-0.000000000000e+00,-3.865817200000e-27,-2.800000000000e+02,-0.000000000000e+00
2.340000000000e-09,2.340000000000e-03,-2.485148318734e-27,-1.799985600058e+02,-1.699246713664e-23,-3.865786273586e-27,-2.799977600090e+02,-2.643272665700e-23
4.680000000000e-09,4.680000000000e-03,-2.485088675890e-27,-1.799942400922e+02,-3.398411864465e-23,-3.865693495829e-27,-2.799910401434e+02,-5.286418455835e-23
7.020000000001e-09,7.020000000001e-03,-2.484989274331e-27,-1.799870404665e+02,-5.097413896064e-23,-3.865538871182e-27,-2.799798407257e+02,-7.929310504989e-23
9.360000000000e-09,9.360000000000e-03,-2.484850118828e-27,-1.799769614745e+02,-6.796171265171e-23,-3.865322407066e-27,-2.799641622937e+02,-1.057182196804e-22
1.170000000000e-08,1.170000000000e-02,-2.484671216060e-27,-1.799640035998e+02,-8.494602448069e-23,-3.865044113871e-27,-2.799440055996e+02,-1.321382603033e-22
1.404000000000e-08,1.404000000000e-02,-2.484452574613e-27,-1.799481674642e+02,-1.019262594713e-22,-3.864704004954e-27,-2.799193716110e+02,-1.585519591776e-22
1.638000000000e-08,1.638000000000e-02,-2.484194204981e-27,-1.799294538280e+02,-1.189016029735e-22,-3.864302096637e-27,-2.798902615101e+02,-1.849580490698e-22
1.872000000000e-08,1.872000000000e-02,-2.483896119562e-27,-1.799078635889e+02,-1.358712407282e-22,-3.863838408208e-27,-2.798566766939e+02,-2.113552633549e-22
2.106000000000e-08,2.106000000000e-02,-2.483558332660e-27,-1.798833977832e+02,-1.528343589329e-22,-3.863312961915e-27,-2.798186187739e+02,-2.377423361179e-22
2.340000000000e-08,2.340000000000e-02,-2.483180860482e-27,-1.798560575846e+02,-1.697901443065e-22,-3.862725782972e-27,-2.797760895761e+02,-2.641180022545e-22
2.574000000000e-08,2.574000000000e-02,-2.482763721138e-27,-1.798258443050e+02,-1.867377841540e-22,-3.862076899548e-27,-2.797290911410e+02,-2.904809975728e-22
2.808000000000e-08,2.808000000000e-02,-2.482306934639e-27,-1.797927593935e+02,-2.036764664319e-22,-3.861366342772e-27,-2.796776257232e+02,-3.168300588941e-22
3.042000000000e-08,3.042000000000e-02,-2.481810522895e-27,-1.797568044372e+02,-2.206053798129e-22,-3.860594146725e-27,-2.796216957913e+02,-3.431639241534e-22
3.276000000000e-08,3.276000000000e-02,-2.481274509713e-27,-1.797179811606e+02,-2.375237137503e-22,-3.859760348443e-27,-2.795613040275e+02,-3.694813325005e-22
3.510000000000e-08,3.510000000000e-02,-2.480698920798e-27,-1.796762914251e+02,-2.544306585434e-22,-3.858864987908e-27,-2.794964533280e+02,-3.957810244008e-22
3.744000000000e-08,3.744000000000e-02,-2.480083783746e-27,-1.796317372298e+02,-2.713254054012e-22,-3.857908108049e-27,-2.794271468019e+02,-4.220617417353e-22
3.978000000000e-08,3.978000000000e-02,-2.479429128045e-27,-1.795843207104e+02,-2.882071465078e-22,-3.856889754737e-27,-2.793533877718e+02,-4.483222279011e-22
4.212000000000e-08,4.212000000000e-02,-2.478734985074e-27,-1.795340441397e+02,-3.050750750860e-22,-3.855809976782e-27,-2.792751797728e+02,-4.745612279116e-22
4.446000000000e-08,4.446000000000e-02,-2.478001388096e-27,-1.794809099269e+02,-3.219283854621e-22,-3.854668825927e-27,-2.791925265529e+02,-5.007774884965e-22
4.680000000000e-08,4.680000000000e-02,-2.477228372260e-27,-1.794249206177e+02,-3.387662731295e-22,-3.853466356848e-27,-2.791054320720e+02,-5.269697582015e-22
4.914000000000e-08,4.914000000000e-02,-2.476415974594e-27,-1.793660788944e+02,-3.555879348135e-22,-3.852202627146e-27,-2.790139005023e+02,-5.531367874877e-22
5.148000000000e-08,5.148000000000e-02,-2.475564234007e-27,-1.793043875747e+02,-3.723925685343e-22,-3.850877697344e-27,-2.789179362274e+02,-5.792773288312e-22
5.382000000000e-08,5.382000000000e-02,-2.474673191280e-27,-1.792398496127e+02,-3.891793736713e-22,-3.849491630880e-27,-2.788175438420e+02,-6.053901368221e-22
5.616000000000e-08,5.616000000000e-02,-2.473742889068e-27,-1.791724680978e+02,-4.059475510265e-22,-3.848044494105e-27,-2.787127281521e+02,-6.314739682634e-22
5.850000000000e-08,5.850000000000e-02,-2.472773371893e-27,-1.791022462547e+02,-4.226963028877e-22,-3.846536356278e-27,-2.786034941740e+02,-6.575275822697e-22
6.084000000000e-08,6.084000000000e-02,-2.471764686143e-27,-1.790291874432e+02,-4.394248330921e-22,-3.844967289556e-27,-2.784898471339e+02,-6.835497403655e-22
6.318000000000e-08,6.318000000000e-02,-2.470716880067e-27,-1.789532951580e+02,-4.561323470892e-22,-3.843337368993e-27,-2.783717924681e+02,-7.095392065832e-22
6.552000000000e-08,6.552000000000e-02,-2.469630003770e-27,-1.788745730283e+02,-4.728180520038e-22,-3.841646672531e-27,-2.782493358218e+02,-7.354947475614e-22
6.786000000000e-08,6.786000000000e-02,-2.468504109211e-27,-1.787930248174e+02,-4.894811566983e-22,-3.839895280996e-27,-2.781224830493e+02,-7.614151326419e-22
7.020000000000e-08,7.020000000000e-02,-2.467339250200e-27,-1.787086544227e+02,-5.061208718360e-22,-3.838083278089e-27,-2.779912402131e+02,-7.872991339670e-22
7.254000000000e-08,7.254000000000e-02,-2.466135482389e-27,-1.786214658751e+02,-5.227364099424e-22,-3.836210750384e-27,-2.778556135834e+02,-8.131455265770e-22
7.488000000000e-08,7.488000000000e-02,-2.464892863273e-27,-1.785314633388e+02,-5.393269854682e-22,-3.834277787313e-27,-2.777156096381e+02,-8.389530885061e-22
7.722000000000e-08,7.722000000000e-02,-2.463611452179e-27,-1.784386511111e+02,-5.558918148508e-22,-3.832284481168e-27,-2.775712350618e+02,-8.647206008790e-22
7.956000000000e-08,7.956000000000e-02,-2.462291310271e-27,-1.783430336219e+02,-5.724301165758e-22,-3.830230927088e-27,-2.774224967452e+02,-8.904468480067e-22
8.190000000000e-08,8.190000000000e-02,-2.460932500533e-27,-1.782446154333e+02,-5.889411112388e-22,-3.828117223052e-27,-2.772694017851e+02,-9.161306174825e-22
8.424000000000e-08,8.424000000000e-02,-2.459535087776e-27,-1.781434012393e+02,-6.054240216064e-22,-3.825943469874e-27,-2.771119574833e+02,-9.417707002766e-22
8.658000000000e-08,8.658000000000e-02,-2.458099138623e-27,-1.780393958655e+02,-6.218780726772e-22,-3.823709771191e-27,-2.769501713463e+02,-9.673658908312e-22
8.892000000000e-08,8.892000000000e-02,-2.456624721509e-27,-1.779326042686e+02,-6.383024917425e-22,-3.821416233458e-27,-2.767840510845e+02,-9.929149871550e-22
9.126000000000e-08,9.126000000000e-02,-2.455111906675e-27,-1.778230315363e+02,-6.546965084467e-22,-3.819062965939e-27,-2.766136046120e+02,-1.018416790917e-21
9.360000000000e-08,9.360000000000e-02,-2.453560766162e-27,-1.777106828863e+02,-6.710593548478e-22,-3.816650080697e-27,-2.764388400453e+02,-1.043870107541e-21
9.594000000000e-08,9.594000000000e-02,-2.451971373804e-27,-1.775955636664e+02,-6.873902654768e-22,-3.814177692585e-27,-2.762597657033e+02,-1.069273746297e-21
9.828000000000e-08,9.828000000000e-02,-2.450343805225e-27,-1.774776793540e+02,-7.036884773979e-22,-3.811645919239e-27,-2.760763901063e+02,-1.094626520397e-21
1.006200000000e-07,1.006200000000e-01,-2.448678137828e-27,-1.773570355556e+02,-7.199532302675e-22,-3.809054881066e-27,-2.758887219754e+02,-1.119927247083e-21
1.029600000000e-07,1.029600000000e-01,-2.446974450796e-27,-1.772336380062e+02,-7.361837663934e-22,-3.806404701239e-27,-2.756967702319e+02,-1.145174747723e-21
1.053000000000e-07,1.053000000000e-01,-2.445232825080e-27,-1.771074925691e+02,-7.523793307938e-22,-3.803695505680e-27,-2.755005439963e+02,-1.170367847901e-21
1.076400000000e-07,1.076400000000e-01,-2.443453343393e-27,-1.769786052351e+02,-7.685391712552e-22,-3.800927423056e-27,-2.753000525880e+02,-1.195505377508e-21
1.099800000000e-07,1.099800000000e-01,-2.441636090207e-27,-1.768469821227e+02,-7.846625383915e-22,-3.798100584767e-27,-2.750953055242e+02,-1.220586170831e-21
1.123200000000e-07,1.123200000000e-01,-2.439781151745e-27,-1.767126294768e+02,-8.007486857009e-22,-3.795215124936e-27,-2.748863125194e+02,-1.245609066646e-21
1.146600000000e-07,1.146600000000e-01,-2.437888615970e-27,-1.765755536686e+02,-8.167968696241e-22,-3.792271180398e-27,-2.746730834845e+02,-1.270572908304e-21
1.170000000000e-07,1.170000000000e-01,-2.435958572584e-27,-1.764357611952e+02,-8.328063496014e-22,-3.789268890686e-27,-2.744556285259e+02,-1.295476543824e-21
1.193400000000e-07,1.193400000000e-01,-2.433991113018e-27,-1.762932586789e+02,-8.487763881294e-22,-3.786208398028e-27,-2.742339579450e+02,-1.320318825979e-21
1.216800000000e-07,1.216800000000e-01,-2.431986330425e-27,-1.761480528668e+02,-8.647062508178e-22,-3.783089847328e-27,-2.740080822372e+02,-1.345098612383e-21
1.240200000000e-07,1.240200000000e-01,-2.429944319672e-27,-1.760001506300e+02,-8.805952064452e-22,-3.779913386156e-27,-2.737780120912e+02,-1.369814765581e-21
1.263600000000e-07,1.263600000000e-01,-2.427865177334e-27,-1.758495589635e+02,-8.964425270157e-22,-3.776679164742e-27,-2.735437583877e+02,-1.394466153136e-21
1.287000000000e-07,1.287000000000e-01,-2.425749001686e-27,-1.756962849853e+02,-9.122474878136e-22,-3.773387335956e-27,-2.733053321993e+02,-1.419051647710e-21
1.310400000000e-07,1.310400000000e-01,-2.423595892695e-27,-1.755403359358e+02,-9.280093674591e-22,-3.770038055303e-27,-2.730627447891e+02,-1.443570127159e-21
1.333800000000e-07,1.333800000000e-01,-2.421405952010e-27,-1.753817191777e+02,-9.437274479629e-22,-3.766631480904e-27,-2.728160076098e+02,-1.468020474609e-21
1.357200000000e-07,1.357200000000e-01,-2.419179282959e-27,-1.752204421949e+02,-9.594010147803e-22,-3.763167773492e-27,-2.725651323031e+02,-1.492401578547e-21
1.380600000000e-07,1.380600000000e-01,-2.416915990536e-27,-1.750565125920e+02,-9.750293568659e-22,-3.759647096390e-27,-2.723101306986e+02,-1.516712332902e-21
1.404000000000e-07,1.404000000000e-01,-2.414616181396e-27,-1.748899380940e+02,-9.906117667266e-22,-3.756069615505e-27,-2.720510148130e+02,-1.540951637130e-21
1.427400000000e-07,1.427400000000e-01,-2.412279963844e-27,-1.747207265456e+02,-1.006147540475e-21,-3.752435499313e-27,-2.717877968487e+02,-1.565118396295e-21
