# tweezer-experiment physical control table (v1)
# interpolation_between_rows: linear
# velocity_rule: provided
# source: compiled-protocol
# units: SI in header names
time_us,aod_x_um,aod_y_um,aod_vx_um_per_us,aod_vy_um_per_us,aod_depth_uK,slm_factor
20.0,0.0,0.0,0.0,0.0,3.0381944444444446,1.0
20.1,0.0,0.0,0.0,0.0,3.068652343750001,1.0
20.2,0.0,0.0,0.0,0.0,3.0992621527777793,1.0
20.299999999999997,0.0,0.0,0.0,0.0,3.130023871527778,1.0
20.4,0.0,0.0,0.0,0.0,3.1609375,1.0
20.5,0.0,0.0,0.0,0.0,3.1920030381944455,1.0
20.599999999999998,0.0,0.0,0.0,0.0,3.2232204861111122,1.0
20.7,0.0,0.0,0.0,0.0,3.2545898437500003,1.0
20.799999999999997,0.0,0.0,0.0,0.0,3.2861111111111114,1.0
20.9,0.0,0.0,0.0,0.0,3.3177842881944457,1.0
21.0,0.0,0.0,0.0,0.0,3.349609375,1.0
21.099999999999998,0.0,0.0,0.0,0.0,3.381586371527778,1.0
21.2,0.0,0.0,0.0,0.0,3.4137152777777784,1.0
21.3,0.0,0.0,0.0,0.0,3.4459960937500007,1.0
21.4,0.0,0.0,0.0,0.0,3.4784288194444453,1.0
21.499999999999996,0.0,0.0,0.0,0.0,3.511013454861112,1.0
21.6,0.0,0.0,0.0,0.0,3.5437500000000015,1.0
21.7,0.0,0.0,0.0,0.0,3.5766384548611114,1.0
21.799999999999997,0.0,0.0,0.0,0.0,3.609678819444445,1.0
21.900000000000002,0.0,0.0,0.0,0.0,3.642871093750001,1.0
22.0,0.0,0.0,0.0,0.0,3.6762152777777795,1.0
22.099999999999998,0.0,0.0,0.0,0.0,3.7097113715277787,1.0
22.199999999999996,0.0,0.0,0.0,0.0,3.743359375000001,1.0
22.3,0.0,0.0,0.0,0.0,3.7771592881944454,1.0
22.4,0.0,0.0,0.0,0.0,3.8111111111111113,1.0
22.499999999999996,0.0,0.0,0.0,0.0,3.84521484375,1.0
22.6,0.0,0.0,0.0,0.0,3.879470486111112,1.0
22.7,0.0,0.0,0.0,0.0,3.9138780381944454,1.0
22.799999999999997,0.0,0.0,0.0,0.0,3.948437500000001,1.0
22.9,0.0,0.0,0.0,0.0,3.9831488715277787,1.0
23.0,0.0,0.0,0.0,0.0,4.0180121527777795,1.0
23.099999999999998,0.0,0.0,0.0,0.0,4.05302734375,1.0
23.2,0.0,0.0,0.0,0.0,4.088194444444445,1.0
23.3,0.0,0.0,0.0,0.0,4.123513454861112,1.0
23.4,0.0,0.0,0.0,0.0,4.158984375000001,1.0
23.5,0.0,0.0,0.0,0.0,4.194607204861112,1.0
23.599999999999998,0.0,0.0,0.0,0.0,4.230381944444446,1.0
23.7,0.0,0.0,0.0,0.0,4.266308593750001,1.0
23.8,0.0,0.0,0.0,0.0,4.302387152777779,1.0
23.9,0.0,0.0,0.0,0.0,4.338617621527778,1.0
24.0,0.0,0.0,0.0,0.0,4.375000000000002,1.0
24.1,0.0,0.0,0.0,0.0,4.411534288194447,1.0
24.2,0.0,0.0,0.0,0.0,4.448220486111111,1.0
24.299999999999997,0.0,0.0,0.0,0.0,4.48505859375,1.0
24.4,0.0,0.0,0.0,0.0,4.522048611111114,1.0
24.5,0.0,0.0,0.0,0.0,4.559190538194446,1.0
24.599999999999998,0.0,0.0,0.0,0.0,4.596484375000001,1.0
24.699999999999996,0.0,0.0,0.0,0.0,4.6339301215277775,1.0
24.8,0.0,0.0,0.0,0.0,4.671527777777779,1.0
24.9,0.0,0.0,0.0,0.0,4.709277343750002,1.0
24.999999999999996,0.0,0.0,0.0,0.0,4.7471788194444455,1.0
25.1,0.0,0.0,0.0,0.0,4.785232204861112,1.0
